game_id,round,question_id,capsule_label,correct_answer,player_answers
20260522_025925,1,Q1,Q1-A+B+C,8,"A,B,C:8"
20260522_025925,1,Q2,Q2-B+A,43,"B,A:43"
20260522_025925,1,Q3,Q3-C,83,C:83
20260522_025925,1,Q4,Q4-D,60,D:wrong answer
20260522_025925,2,Q1,Q1-A+B+C,8,"A,B,C:8"
20260522_025925,2,Q2,Q2-B+A,43,"B,A:43"
20260522_025925,2,Q3,Q3-C+A+B,83,"C,A,B:83"
20260522_025925,2,Q4,Q4-D,60,D:wrong answer
20260522_025925,3,Q1,Q1-A+B+C,8,"A,B,C:8"
20260522_025925,3,Q2,Q2-B+A,43,"B,A:43"
20260522_025925,3,Q3,Q3-C+A+B,83,"C,A,B:83"
20260522_025925,3,Q4,Q4-D,60,D:wrong answer
20260522_025925,3,Q4,Q4-B,60,B:60
20260522_025925,4,Q1,Q1-A+B+C,8,"A,B,C:8"
20260522_025925,4,Q2,Q2-B+A,43,"B,A:43"
20260522_025925,4,Q3,Q3-C+A+B,83,"C,A,B:83"
20260522_025925,4,Q4,Q4-D,60,D:wrong answer
20260522_025925,4,Q4,Q4-B,60,B:60
20260522_030129,1,Q1,Q1-A+B,6,"A,B:6"
20260522_030129,1,Q2,Q2-B+A,37,"B,A:37"
20260522_030129,1,Q3,Q3-C,73,C:73
20260522_030129,1,Q4,Q4-D,82,D:82
20260522_030321,1,Q1,Q1-A+B,78,"A,B:78"
20260522_030321,1,Q2,Q2-B+A,48,"B,A:48"
20260522_030321,1,Q3,Q3-C,90,C:90
20260522_030321,1,Q4,Q4-D,36,D:36
20260522_030443,1,Q1,Q1-A+B,70,"A,B:70"
20260522_030443,1,Q2,Q2-B+A,77,"B,A:77"
20260522_030443,1,Q3,Q3-C,66,C:66
20260522_030443,1,Q4,Q4-D,72,D:72
20260522_030554,1,Q1,Q1-A+B,11,"A,B:11"
20260522_030554,1,Q2,Q2-B+A,6,"B,A:6"
20260522_030554,1,Q3,Q3-C,72,C:72
20260522_030554,1,Q4,Q4-D,84,D:wrong answer
20260522_030554,2,Q1,Q1-A+B,11,"A,B:11"
20260522_030554,2,Q2,Q2-B+A,6,"B,A:6"
20260522_030554,2,Q3,Q3-C+A+B,72,"C,A,B:72"
20260522_030554,2,Q4,Q4-D,84,D:wrong answer
20260522_030554,3,Q1,Q1-A+B,11,"A,B:11"
20260522_030554,3,Q2,Q2-B+A,6,"B,A:6"
20260522_030554,3,Q3,Q3-C+A+B,72,"C,A,B:72"
20260522_030554,3,Q4,Q4-D,84,D:wrong answer
20260522_030554,3,Q4,Q4-A,84,A:84
20260522_030554,4,Q1,Q1-A+B,11,"A,B:11"
20260522_030554,4,Q2,Q2-B+A,6,"B,A:6"
20260522_030554,4,Q3,Q3-C+A+B,72,"C,A,B:72"
20260522_030554,4,Q4,Q4-D,84,D:wrong answer
20260522_030554,4,Q4,Q4-A,84,A:84
20260522_030823,1,Q1,Q1-A+B,8,"A,B:8"
20260522_030823,1,Q2,Q2-B+A,6,"B,A:6"
20260522_030823,1,Q3,Q3-C,80,C:80
20260522_030823,1,Q4,Q4-D,5,D:5
20260522_031054,1,Q1,Q1-A+B,6,"A,B:6"
20260522_031054,1,Q2,Q2-B+A,7,"B,A:7"
20260522_031054,1,Q3,Q3-C,88,C:88
20260522_031054,1,Q4,Q4-D,44,D:44
20260522_031130,1,Q1,Q1-A+B,84,"A,B:84"
20260522_031130,1,Q2,Q2-B+A,10,"B,A:10"
20260522_031130,1,Q3,Q3-C,24,C:24
20260522_031130,1,Q4,Q4-D,87,D:87
20260522_031202,1,Q1,Q1-A+B,38,"A,B:38"
20260522_031202,1,Q2,Q2-B+A,47,"B,A:47"
20260522_031202,1,Q3,Q3-C,56,C:56
20260522_031202,1,Q4,Q4-D,36,D:36
20260522_031223,1,Q1,Q1-A+B,27,"A,B:27"
20260522_031223,1,Q2,Q2-B+A,49,"B,A:49"
20260522_031223,1,Q3,Q3-C,34,C:34
20260522_031223,1,Q4,Q4-D,63,D:63
20260522_031246,1,Q1,Q1-A+B,82,"A,B:82"
20260522_031246,1,Q2,Q2-B+A,33,"B,A:33"
20260522_031246,1,Q3,Q3-C,5,C:5
20260522_031246,1,Q4,Q4-D,11,D:11
