game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260522_151756,2026-05-22 15:17:56.629727,2026-05-22 15:21:17.350358,3,SUCCESS,A,2,"A,B",200.720631
20260522_152117,2026-05-22 15:21:17.354113,2026-05-22 15:23:48.685655,3,SUCCESS,B,2,"B,C",151.331542
20260522_152348,2026-05-22 15:23:48.689673,2026-05-22 15:26:28.411920,2,SUCCESS,A,3,"A,B,C",159.722247
20260522_152628,2026-05-22 15:26:28.416229,2026-05-22 15:27:59.710915,2,SUCCESS,A,3,"A,C,D",91.294686
20260522_152759,2026-05-22 15:27:59.711933,2026-05-22 15:29:22.151398,2,SUCCESS,B,3,"B,C,D",82.439465
20260522_152922,2026-05-22 15:29:22.155811,2026-05-22 15:31:29.104058,2,SUCCESS,A,3,"A,B,C",126.948247
20260522_153129,2026-05-22 15:31:29.107835,2026-05-22 15:32:45.096995,2,SUCCESS,C,3,"A,B,C",75.98916
20260522_153245,2026-05-22 15:32:45.098970,2026-05-22 15:33:40.310977,2,SUCCESS,B,3,"A,B,C",55.212007
20260522_153340,2026-05-22 15:33:40.313628,2026-05-22 15:34:25.646599,2,SUCCESS,B,3,"B,C,D",45.332971
20260522_153425,2026-05-22 15:34:25.650920,2026-05-22 15:35:18.647365,2,SUCCESS,B,3,"A,B,D",52.996445
20260522_153518,2026-05-22 15:35:18.651057,2026-05-22 15:36:15.159981,2,SUCCESS,A,3,"A,B,C",56.508924
