player,game_id,survival,coins
A,20260522_151756,True,2
B,20260522_151756,True,2
C,20260522_151756,False,0
D,20260522_151756,False,0
A,20260522_152117,False,0
B,20260522_152117,True,2
C,20260522_152117,True,2
D,20260522_152117,False,0
A,20260522_152348,True,3
B,20260522_152348,True,2
C,20260522_152348,True,3
D,20260522_152348,False,0
A,20260522_152628,True,3
B,20260522_152628,False,0
C,20260522_152628,True,3
D,20260522_152628,True,4
A,20260522_152759,False,0
B,20260522_152759,True,3
C,20260522_152759,True,3
D,20260522_152759,True,4
A,20260522_152922,True,3
B,20260522_152922,True,3
C,20260522_152922,True,3
D,20260522_152922,False,0
A,20260522_153129,True,3
B,20260522_153129,True,3
C,20260522_153129,True,3
D,20260522_153129,False,0
A,20260522_153245,True,3
B,20260522_153245,True,3
C,20260522_153245,True,3
D,20260522_153245,False,0
A,20260522_153340,False,0
B,20260522_153340,True,3
C,20260522_153340,True,3
D,20260522_153340,True,4
A,20260522_153425,True,3
B,20260522_153425,True,3
C,20260522_153425,False,0
D,20260522_153425,True,4
A,20260522_153518,True,3
B,20260522_153518,True,3
C,20260522_153518,True,3
D,20260522_153518,False,0
