game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_200808,2026-05-20 20:08:08.928582,2026-05-20 20:09:29.483936,4,SUCCESS,C,1,C,80.555354
20260520_200929,2026-05-20 20:09:29.486308,2026-05-20 20:10:34.849787,3,SUCCESS,B,2,"B,D",65.363479
20260520_201034,2026-05-20 20:10:34.851916,2026-05-20 20:11:46.483475,2,SUCCESS,A,3,"A,B,C",71.631559
20260520_201146,2026-05-20 20:11:46.485106,2026-05-20 20:12:19.296125,1,SUCCESS,A,4,"A,B,C,D",32.811019
20260520_201219,2026-05-20 20:12:19.298441,2026-05-20 20:12:46.669613,1,SUCCESS,A,4,"A,B,C,D",27.371172
20260520_201246,2026-05-20 20:12:46.671108,2026-05-20 20:13:26.391106,1,SUCCESS,A,4,"A,B,C,D",39.719998
20260520_201326,2026-05-20 20:13:26.393378,2026-05-20 20:14:21.095916,1,SUCCESS,A,4,"A,B,C,D",54.702538
20260520_201421,2026-05-20 20:14:21.097394,2026-05-20 20:14:51.410165,1,SUCCESS,A,4,"A,B,C,D",30.312771
20260520_201451,2026-05-20 20:14:51.411891,2026-05-20 20:15:20.459211,1,SUCCESS,A,4,"A,B,C,D",29.04732
20260520_201520,2026-05-20 20:15:20.460774,2026-05-20 20:15:54.114395,1,SUCCESS,A,4,"A,B,C,D",33.653621
20260520_201554,2026-05-20 20:15:54.116258,2026-05-20 20:16:20.475348,1,SUCCESS,B,4,"A,B,C,D",26.35909
