game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_034841,2026-05-20 03:48:41.697419,2026-05-20 03:50:54.671524,3,SUCCESS,C,2,"C,D",132.974105
20260520_035054,2026-05-20 03:50:54.673202,2026-05-20 03:55:15.089300,3,SUCCESS,A,2,"A,D",260.416098
20260520_035515,2026-05-20 03:55:15.093773,2026-05-20 04:00:45.502051,2,SUCCESS,C,3,"A,B,C",330.408278
20260520_040045,2026-05-20 04:00:45.506469,2026-05-20 04:03:12.587693,2,SUCCESS,B,3,"A,B,D",147.081224
20260520_040312,2026-05-20 04:03:12.592054,2026-05-20 04:06:10.827798,1,SUCCESS,A,4,"A,B,C,D",178.235744
20260520_040610,2026-05-20 04:06:10.829422,2026-05-20 04:07:46.148235,1,SUCCESS,A,4,"A,B,C,D",95.318813
20260520_040746,2026-05-20 04:07:46.150752,2026-05-20 04:09:27.201421,1,SUCCESS,A,4,"A,B,C,D",101.050669
20260520_040927,2026-05-20 04:09:27.205464,2026-05-20 04:10:10.555992,1,SUCCESS,A,4,"A,B,C,D",43.350528
20260520_041010,2026-05-20 04:10:10.559185,2026-05-20 04:10:35.020392,1,SUCCESS,A,4,"A,B,C,D",24.461207
20260520_041035,2026-05-20 04:10:35.054509,2026-05-20 04:10:57.183702,1,SUCCESS,A,4,"A,B,C,D",22.129193
20260520_041057,2026-05-20 04:10:57.186159,2026-05-20 04:11:27.100492,1,SUCCESS,A,4,"A,B,C,D",29.914333
