player,game_id,survival,coins
A,20260520_014403,False,0
B,20260520_014403,False,0
C,20260520_014403,True,2
D,20260520_014403,True,4
A,20260520_014621,False,0
B,20260520_014621,False,0
C,20260520_014621,False,0
D,20260520_014621,False,0
A,20260520_015043,True,3
B,20260520_015043,True,3
C,20260520_015043,False,0
D,20260520_015043,True,4
A,20260520_015424,True,3
B,20260520_015424,True,3
C,20260520_015424,True,4
D,20260520_015424,True,4
A,20260520_015656,True,3
B,20260520_015656,True,3
C,20260520_015656,True,4
D,20260520_015656,True,4
A,20260520_015817,True,3
B,20260520_015817,True,3
C,20260520_015817,True,4
D,20260520_015817,True,4
A,20260520_015919,True,3
B,20260520_015919,True,3
C,20260520_015919,True,4
D,20260520_015919,True,4
A,20260520_020007,True,3
B,20260520_020007,True,3
C,20260520_020007,True,4
D,20260520_020007,True,4
A,20260520_020052,True,3
B,20260520_020052,True,3
C,20260520_020052,True,4
D,20260520_020052,True,4
A,20260520_020132,True,3
B,20260520_020132,True,3
C,20260520_020132,True,4
D,20260520_020132,True,4
A,20260520_020202,True,3
B,20260520_020202,True,3
C,20260520_020202,True,4
D,20260520_020202,True,4
