game_id,round,question_id,capsule_label,correct_answer,player_answers
20260521_145846,1,Q1,Q1-A+B+C,9,"A,B,C:9"
20260521_145846,1,Q2,Q2-B,60,B:60
20260521_145846,1,Q3,Q3-C,84,C:84
20260521_145846,1,Q4,Q4-D,8,D:8
20260521_145938,1,Q1,Q1-A+B+C,83,"A,B,C:83"
20260521_145938,1,Q2,Q2-B,33,B:33
20260521_145938,1,Q3,Q3-C,60,C:60
20260521_145938,1,Q4,Q4-D,38,D:38
20260521_150010,1,Q1,Q1-A,80,A:80
20260521_150010,1,Q2,Q2-B,84,B:84
20260521_150010,1,Q3,Q3-C,8,C:8
20260521_150010,1,Q4,Q4-D,9,D:9
20260521_150100,1,Q1,Q1-A,47,A:47
20260521_150100,1,Q2,Q2-B,75,B:75
20260521_150100,1,Q3,Q3-C,80,C:80
20260521_150100,1,Q4,Q4-D,11,D:11
20260521_150142,1,Q1,Q1-A,72,A:72
20260521_150142,1,Q2,Q2-B,83,B:83
20260521_150142,1,Q3,Q3-C,43,C:43
20260521_150142,1,Q4,Q4-D,70,D:70
20260521_150203,1,Q1,Q1-A,6,A:6
20260521_150203,1,Q2,Q2-B,86,B:86
20260521_150203,1,Q3,Q3-C,49,C:49
20260521_150203,1,Q4,Q4-D,9,D:9
20260521_150228,1,Q1,Q1-A,36,A:36
20260521_150228,1,Q2,Q2-B,77,B:77
20260521_150228,1,Q3,Q3-C,8,C:8
20260521_150228,1,Q4,Q4-D,6,D:6
