player,game_id,survival,coins
A,20260520_025646,True,3
B,20260520_025646,True,3
C,20260520_025646,False,0
D,20260520_025646,False,0
A,20260520_030036,True,3
B,20260520_030036,False,0
C,20260520_030036,False,0
D,20260520_030036,True,4
A,20260520_030354,False,0
B,20260520_030354,True,3
C,20260520_030354,True,4
D,20260520_030354,True,4
A,20260520_030658,True,4
B,20260520_030658,True,3
C,20260520_030658,False,0
D,20260520_030658,True,4
A,20260520_031001,True,3
B,20260520_031001,True,3
C,20260520_031001,False,0
D,20260520_031001,True,4
A,20260520_031205,True,3
B,20260520_031205,True,3
C,20260520_031205,False,0
D,20260520_031205,True,4
A,20260520_031350,True,4
B,20260520_031350,True,3
C,20260520_031350,True,4
D,20260520_031350,True,4
A,20260520_031536,True,4
B,20260520_031536,True,3
C,20260520_031536,True,4
D,20260520_031536,True,4
A,20260520_031644,True,4
B,20260520_031644,True,4
C,20260520_031644,True,4
D,20260520_031644,True,4
A,20260520_031733,True,4
B,20260520_031733,True,4
C,20260520_031733,True,4
D,20260520_031733,True,4
A,20260520_031754,True,4
B,20260520_031754,True,4
C,20260520_031754,True,4
D,20260520_031754,True,4
