game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_025646,2026-05-20 02:56:46.995276,2026-05-20 03:00:36.382015,3,SUCCESS,B,2,"A,B",229.386739
20260520_030036,2026-05-20 03:00:36.385866,2026-05-20 03:03:54.480047,3,SUCCESS,A,2,"A,D",198.094181
20260520_030354,2026-05-20 03:03:54.484178,2026-05-20 03:06:58.175244,2,SUCCESS,C,3,"B,C,D",183.691066
20260520_030658,2026-05-20 03:06:58.179115,2026-05-20 03:10:01.820211,2,SUCCESS,B,3,"A,B,D",183.641096
20260520_031001,2026-05-20 03:10:01.824297,2026-05-20 03:12:05.432261,2,SUCCESS,A,3,"A,B,D",123.607964
20260520_031205,2026-05-20 03:12:05.435716,2026-05-20 03:13:50.497477,2,SUCCESS,B,3,"A,B,D",105.061761
20260520_031350,2026-05-20 03:13:50.498660,2026-05-20 03:15:36.535026,1,SUCCESS,A,4,"A,B,C,D",106.036366
20260520_031536,2026-05-20 03:15:36.538292,2026-05-20 03:16:44.141649,1,SUCCESS,C,4,"A,B,C,D",67.603357
20260520_031644,2026-05-20 03:16:44.144556,2026-05-20 03:17:33.875560,1,SUCCESS,B,4,"A,B,C,D",49.731004
20260520_031733,2026-05-20 03:17:33.878415,2026-05-20 03:17:54.529208,1,SUCCESS,C,4,"A,B,C,D",20.650793
20260520_031754,2026-05-20 03:17:54.532861,2026-05-20 03:18:18.480952,1,SUCCESS,A,4,"A,B,C,D",23.948091
