game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260520_225923,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_225923,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_225923,1,B,Verify: Q1,N/A,DIED,no_volunteer,False,0
20260520_225923,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_225923,2,A,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260520_225923,2,B,N/A,N/A,DEAD,N/A,False,0
20260520_225923,2,D,Pass,N/A,ALIVE,N/A,False,4
20260520_225923,2,C,Verify: Q4,N/A,ALIVE,N/A,False,2
20260520_230137,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_230137,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_230137,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_230137,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_230234,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_230234,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_230234,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_230234,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_230321,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_230321,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_230321,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_230321,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,DIED,wrong_password,False,0
20260520_230321,2,A,Verify: Q3,N/A,ALIVE,N/A,False,2
20260520_230321,2,C,N/A,N/A,DEAD,N/A,False,0
20260520_230321,2,D,Pass,N/A,ALIVE,N/A,False,4
20260520_230321,2,B,Verify: Q3,N/A,DIED,no_volunteer,False,0
20260520_230321,3,B,N/A,N/A,DEAD,N/A,False,0
20260520_230321,3,C,N/A,N/A,DEAD,N/A,False,0
20260520_230321,3,D,Pass,N/A,DIED,no_volunteer,False,0
20260520_230321,3,A,Verify: Q4,N/A,ALIVE,N/A,False,1
20260520_230321,4,B,N/A,N/A,DEAD,N/A,False,0
20260520_230321,4,C,N/A,N/A,DEAD,N/A,False,0
20260520_230321,4,D,N/A,N/A,DEAD,N/A,False,0
20260520_230321,4,A,"Volunteer: Q1-A, Q2-B+A, Q3-C+A+B, Q4-A",N/A,ALIVE,N/A,False,1
