game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_225923,2026-05-20 22:59:23.140195,2026-05-20 23:01:37.718115,2,SUCCESS,A,3,"A,C,D",134.57792
20260520_230137,2026-05-20 23:01:37.719944,2026-05-20 23:02:33.981084,1,SUCCESS,B,4,"A,B,C,D",56.26114
20260520_230234,2026-05-20 23:02:34.014376,2026-05-20 23:03:21.165581,1,SUCCESS,C,4,"A,B,C,D",47.151205
20260520_230321,2026-05-20 23:03:21.169411,2026-05-20 23:06:08.039720,4,SUCCESS,A,1,A,166.870309
20260520_230608,2026-05-20 23:06:08.045042,2026-05-20 23:08:46.906583,3,SUCCESS,A,2,"A,D",158.861541
20260520_230846,2026-05-20 23:08:46.931181,2026-05-20 23:12:21.081625,2,SUCCESS,B,3,"A,B,C",214.150444
20260520_231221,2026-05-20 23:12:21.084335,2026-05-20 23:13:52.296588,1,SUCCESS,B,4,"A,B,C,D",91.212253
20260520_231352,2026-05-20 23:13:52.300890,2026-05-20 23:14:35.137241,1,SUCCESS,B,4,"A,B,C,D",42.836351
20260520_231435,2026-05-20 23:14:35.140865,2026-05-20 23:15:16.815580,1,SUCCESS,B,4,"A,B,C,D",41.674715
20260520_231516,2026-05-20 23:15:16.818294,2026-05-20 23:15:43.163627,1,SUCCESS,B,4,"A,B,C,D",26.345333
20260520_231543,2026-05-20 23:15:43.167174,2026-05-20 23:16:21.026148,1,SUCCESS,B,4,"A,B,C,D",37.858974
