player,game_id,survival,coins
A,20260520_225923,True,3
B,20260520_225923,False,0
C,20260520_225923,True,2
D,20260520_225923,True,4
A,20260520_230137,True,3
B,20260520_230137,True,4
C,20260520_230137,True,3
D,20260520_230137,True,4
A,20260520_230234,True,3
B,20260520_230234,True,4
C,20260520_230234,True,4
D,20260520_230234,True,4
A,20260520_230321,True,1
B,20260520_230321,False,0
C,20260520_230321,False,0
D,20260520_230321,False,0
A,20260520_230608,True,2
B,20260520_230608,False,0
C,20260520_230608,False,0
D,20260520_230608,True,4
A,20260520_230846,True,2
B,20260520_230846,True,3
C,20260520_230846,True,2
D,20260520_230846,False,0
A,20260520_231221,True,3
B,20260520_231221,True,4
C,20260520_231221,True,3
D,20260520_231221,True,4
A,20260520_231352,True,3
B,20260520_231352,True,4
C,20260520_231352,True,3
D,20260520_231352,True,4
A,20260520_231435,True,3
B,20260520_231435,True,4
C,20260520_231435,True,3
D,20260520_231435,True,4
A,20260520_231516,True,3
B,20260520_231516,True,4
C,20260520_231516,True,3
D,20260520_231516,True,4
A,20260520_231543,True,3
B,20260520_231543,True,4
C,20260520_231543,True,3
D,20260520_231543,True,4
