game_id,round,question_id,capsule_label,correct_answer,player_answers
20251210_005702,1,Q1,Q1-A+B+C,27,"A,B,C:27"
20251210_005702,1,Q2,Q2-B+A,11,"B,A:11"
20251210_005702,1,Q3,Q3-C,76,C:76
20251210_005702,1,Q4,Q4-D,11,D:11
20251210_005702,2,Q1,Q1-A+B+C,27,"A,B,C:27"
20251210_005702,2,Q2,Q2-B+A,11,"B,A:11"
20251210_005702,2,Q3,Q3-C,76,C:76
20251210_005702,2,Q4,Q4-D,11,D:11
20251210_010019,1,Q1,Q1-A,10,A:10
20251210_010019,1,Q2,Q2-B,90,B:90
20251210_010019,1,Q3,Q3-C,84,C:84
20251210_010019,1,Q4,Q4-D,63,D:63
20251210_010432,1,Q1,Q1-A,83,A:83
20251210_010432,1,Q2,Q2-B,6,B:6
20251210_010432,1,Q3,Q3-C,82,C:82
20251210_010432,1,Q4,Q4-D,80,D:80
20251210_010707,1,Q1,Q1-A,24,A:24
20251210_010707,1,Q2,Q2-B,48,B:48
20251210_010707,1,Q3,Q3-C,7,C:7
20251210_010707,1,Q4,Q4-D,33,D:33
20251210_010938,1,Q1,Q1-A,38,A:38
20251210_010938,1,Q2,Q2-B,72,B:72
20251210_010938,1,Q3,Q3-C,8,C:8
20251210_010938,1,Q4,Q4-D,75,D:75
20251210_011145,1,Q1,Q1-A,18,A:18
20251210_011145,1,Q2,Q2-B,88,B:88
20251210_011145,1,Q3,Q3-C,36,C:36
20251210_011145,1,Q4,Q4-D,80,D:80
20251210_011409,1,Q1,Q1-A,60,A:60
20251210_011409,1,Q2,Q2-B,84,B:84
20251210_011409,1,Q3,Q3-C,36,C:36
20251210_011409,1,Q4,Q4-D,34,D:34
20251210_011607,1,Q1,Q1-A,5,A:5
20251210_011607,1,Q2,Q2-B,8,B:8
20251210_011607,1,Q3,Q3-C,6,C:6
20251210_011607,1,Q4,Q4-D,78,D:78
20251210_011903,1,Q1,Q1-A,29,A:29
20251210_011903,1,Q2,Q2-B,39,B:39
20251210_011903,1,Q3,Q3-C,43,C:43
20251210_011903,1,Q4,Q4-D,61,D:61
20251210_012102,1,Q1,Q1-A,64,A:64
20251210_012102,1,Q2,Q2-B,9,B:9
20251210_012102,1,Q3,Q3-C,11,C:11
20251210_012102,1,Q4,Q4-D,47,D:47
