game_id,round,question_id,capsule_label,correct_answer,player_answers
20260519_222321,1,Q1,Q1-A+B+C,36,"A,B,C:36"
20260519_222321,1,Q2,Q2-B,84,B:84
20260519_222321,1,Q3,Q3-C,9,C:9
20260519_222321,1,Q4,Q4-D,39,D:wrong answer
20260519_222321,2,Q1,Q1-A+B+C,36,"A,B,C:36"
20260519_222321,2,Q2,Q2-B+C,84,"B,C:84"
20260519_222321,2,Q3,Q3-C+B,9,"C,B:9"
20260519_222321,2,Q4,Q4-D,39,D:wrong answer
20260519_222321,3,Q1,Q1-A+B+C,36,"A,B,C:36"
20260519_222321,3,Q2,Q2-B+C,84,"B,C:84"
20260519_222321,3,Q3,Q3-C+B,9,"C,B:9"
20260519_222321,3,Q4,Q4-D,39,D:wrong answer
20260519_222321,3,Q4,Q4-C,39,C:39
20260519_222321,4,Q1,Q1-A+B+C,36,"A,B,C:36"
20260519_222321,4,Q2,Q2-B+C,84,"B,C:84"
20260519_222321,4,Q3,Q3-C+B,9,"C,B:9"
20260519_222321,4,Q4,Q4-D,39,D:wrong answer
20260519_222321,4,Q4,Q4-C,39,C:39
20260519_222549,1,Q1,Q1-A+B+C,29,"A,B,C:29"
20260519_222549,1,Q2,Q2-B+A,9,"B,A:9"
20260519_222549,1,Q3,Q3-C,18,C:18
20260519_222549,1,Q4,Q4-D,9,D:9
20260519_222549,2,Q1,Q1-A+B+C,29,"A,B,C:29"
20260519_222549,2,Q2,Q2-B+A,9,"B,A:9"
20260519_222549,2,Q3,Q3-C+A,18,"C,A:18"
20260519_222549,2,Q4,Q4-D+C,9,"D,C:9"
20260519_222549,3,Q1,Q1-A+B+C,29,"A,B,C:29"
20260519_222549,3,Q2,Q2-B+A,9,"B,A:9"
20260519_222549,3,Q3,Q3-C+A,18,"C,A:18"
20260519_222549,3,Q4,Q4-D+C,9,"D,C:9"
20260519_222732,1,Q1,Q1-A+B+C,56,"A,B,C:56"
20260519_222732,1,Q2,Q2-B+A,77,"B,A:77"
20260519_222732,1,Q3,Q3-C,78,C:78
20260519_222732,1,Q4,Q4-D,77,D:77
20260519_222732,2,Q1,Q1-A+B+C,56,"A,B,C:56"
20260519_222732,2,Q2,Q2-B+A,77,"B,A:77"
20260519_222732,2,Q3,Q3-C,78,C:78
20260519_222732,2,Q4,Q4-D+A+B+C,77,"D,A,B,C:77"
20260519_222732,3,Q1,Q1-A+B+C,56,"A,B,C:56"
20260519_222732,3,Q2,Q2-B+A,77,"B,A:77"
20260519_222732,3,Q3,Q3-C,78,C:78
20260519_222732,3,Q4,Q4-D+A+B+C,77,"D,A,B,C:77"
20260519_222925,1,Q1,Q1-A+B+C,87,"A,B,C:87"
20260519_222925,1,Q2,Q2-B+A,70,"B,A:70"
20260519_222925,1,Q3,Q3-C,60,C:60
20260519_222925,1,Q4,Q4-D,36,D:36
20260519_222925,2,Q1,Q1-A+B+C,87,"A,B,C:87"
20260519_222925,2,Q2,Q2-B+A,70,"B,A:70"
20260519_222925,2,Q3,Q3-C,60,C:60
20260519_222925,2,Q4,Q4-D+B+C,36,"D,B,C:36"
20260519_222925,3,Q1,Q1-A+B+C,87,"A,B,C:87"
20260519_222925,3,Q2,Q2-B+A,70,"B,A:70"
20260519_222925,3,Q3,Q3-C,60,C:60
20260519_222925,3,Q4,Q4-D+B+C,36,"D,B,C:36"
20260519_223106,1,Q1,Q1-A+B+C,75,"A,B,C:75"
20260519_223106,1,Q2,Q2-B,80,B:80
20260519_223106,1,Q3,Q3-C,63,C:63
20260519_223106,1,Q4,Q4-D,37,D:37
20260519_223322,1,Q1,Q1-A+B+C,79,"A,B,C:79"
20260519_223322,1,Q2,Q2-B,4,B:4
20260519_223322,1,Q3,Q3-C,34,C:34
20260519_223322,1,Q4,Q4-D,43,D:43
20260519_223400,1,Q1,Q1-A+B+C,8,"A,B,C:8"
20260519_223400,1,Q2,Q2-B,6,B:6
20260519_223400,1,Q3,Q3-C,8,C:8
20260519_223400,1,Q4,Q4-D,37,D:37
20260519_223430,1,Q1,Q1-A+B+C,63,"A,B,C:63"
20260519_223430,1,Q2,Q2-B,7,B:7
20260519_223430,1,Q3,Q3-C,6,C:6
20260519_223430,1,Q4,Q4-D,49,D:49
20260519_223513,1,Q1,Q1-A+C,82,"A,C:82"
20260519_223513,1,Q2,Q2-B,64,B:64
20260519_223513,1,Q3,Q3-C,34,C:34
20260519_223513,1,Q4,Q4-D,10,D:10
20260519_223607,1,Q1,Q1-A+C,82,"A,C:82"
20260519_223607,1,Q2,Q2-B,83,B:83
20260519_223607,1,Q3,Q3-C,72,C:72
20260519_223607,1,Q4,Q4-D,77,D:77
20260519_223640,1,Q1,Q1-A,48,A:48
20260519_223640,1,Q2,Q2-B,66,B:66
20260519_223640,1,Q3,Q3-C,7,C:7
20260519_223640,1,Q4,Q4-D,47,D:47
