player,game_id,survival,coins
A,20260519_222321,False,0
B,20260519_222321,False,0
C,20260519_222321,True,1
D,20260519_222321,False,0
A,20260519_222549,False,0
B,20260519_222549,False,0
C,20260519_222549,True,2
D,20260519_222549,True,4
A,20260519_222732,False,0
B,20260519_222732,True,2
C,20260519_222732,True,2
D,20260519_222732,False,0
A,20260519_222925,False,0
B,20260519_222925,True,2
C,20260519_222925,True,2
D,20260519_222925,False,0
A,20260519_223106,True,4
B,20260519_223106,True,3
C,20260519_223106,True,3
D,20260519_223106,True,4
A,20260519_223322,True,4
B,20260519_223322,True,3
C,20260519_223322,True,3
D,20260519_223322,True,4
A,20260519_223400,True,4
B,20260519_223400,True,3
C,20260519_223400,True,3
D,20260519_223400,True,4
A,20260519_223430,True,4
B,20260519_223430,True,3
C,20260519_223430,True,3
D,20260519_223430,True,4
A,20260519_223513,True,4
B,20260519_223513,True,4
C,20260519_223513,True,3
D,20260519_223513,True,4
A,20260519_223607,True,4
B,20260519_223607,True,4
C,20260519_223607,True,3
D,20260519_223607,True,4
A,20260519_223640,True,4
B,20260519_223640,True,4
C,20260519_223640,True,4
D,20260519_223640,True,4
