game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260531_000506,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_000506,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260531_000506,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_000506,1,D,Pass,N/A,DIED,no_volunteer,False,0
20260531_000506,2,A,Verify: Q3,N/A,ALIVE,N/A,False,2
20260531_000506,2,C,Verify: Q4,N/A,DIED,no_volunteer,False,0
20260531_000506,2,B,Verify: Q3,N/A,ALIVE,N/A,False,2
20260531_000506,2,D,N/A,N/A,DEAD,N/A,False,0
20260531_000506,3,A,Verify: Q4,N/A,ALIVE,N/A,False,1
20260531_000506,3,C,N/A,N/A,DEAD,N/A,False,0
20260531_000506,3,B,Verify: Q4,N/A,DIED,no_volunteer,False,0
20260531_000506,3,D,N/A,N/A,DEAD,N/A,False,0
20260531_000506,4,A,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C+A+B, Q4-C+A+B",N/A,ALIVE,N/A,False,1
20260531_000506,4,C,N/A,N/A,DEAD,N/A,False,0
20260531_000506,4,B,N/A,N/A,DEAD,N/A,False,0
20260531_000506,4,D,N/A,N/A,DEAD,N/A,False,0
20260531_000837,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_000837,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260531_000837,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260531_000837,1,D,Pass,N/A,DIED,no_volunteer,False,0
20260531_000837,2,A,Verify: Q3,N/A,ALIVE,N/A,False,2
20260531_000837,2,C,"Volunteer: Q1-A+B, Q2-B+A, Q3-C, Q4-C",N/A,ALIVE,N/A,False,3
20260531_000837,2,B,"Volunteer: Q1-A+B, Q2-B+A, Q3-C, Q4-C",N/A,ALIVE,N/A,False,3
20260531_000837,2,D,N/A,N/A,DEAD,N/A,False,0
20260531_001209,1,B,Verify: Q1,N/A,DIED,no_volunteer,False,0
20260531_001209,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260531_001209,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260531_001209,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_001209,2,A,Verify: Q4,N/A,ALIVE,N/A,False,2
20260531_001209,2,C,"Volunteer: Q1-A+B, Q2-B+A, Q3-C, Q4-C",N/A,ALIVE,N/A,False,3
20260531_001209,2,B,N/A,N/A,DEAD,N/A,False,0
20260531_001209,2,D,Pass,N/A,ALIVE,N/A,False,4
20260531_001407,1,B,Verify: Q4,N/A,ALIVE,N/A,False,3
20260531_001407,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260531_001407,1,C,Verify: Q4,N/A,DIED,no_volunteer,False,0
20260531_001407,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_001407,2,A,Verify: Q3,N/A,ALIVE,N/A,False,2
20260531_001407,2,C,N/A,N/A,DEAD,N/A,False,0
20260531_001407,2,B,"Volunteer: Q1-A, Q2-B+A, Q3-C, Q4-D+B+C",N/A,ALIVE,N/A,False,3
20260531_001407,2,D,Pass,N/A,ALIVE,N/A,False,4
20260531_001635,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_001635,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260531_001635,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260531_001635,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_001916,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_001916,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260531_001916,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260531_001916,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_002019,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_002019,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260531_002019,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260531_002019,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_002117,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_002117,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260531_002117,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260531_002117,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_002158,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_002158,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260531_002158,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260531_002158,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_002248,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_002248,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260531_002248,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260531_002248,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_002313,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_002313,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260531_002313,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260531_002313,1,D,Pass,N/A,ALIVE,N/A,False,4
