player,game_id,survival,coins
A,20260522_000413,False,0
B,20260522_000413,False,0
C,20260522_000413,True,2
D,20260522_000413,True,4
A,20260522_000718,False,0
B,20260522_000718,True,2
C,20260522_000718,True,2
D,20260522_000718,False,0
A,20260522_001139,True,4
B,20260522_001139,True,3
C,20260522_001139,True,3
D,20260522_001139,True,4
A,20260522_001249,True,4
B,20260522_001249,True,3
C,20260522_001249,True,3
D,20260522_001249,True,4
A,20260522_001342,False,0
B,20260522_001342,True,2
C,20260522_001342,True,2
D,20260522_001342,False,0
A,20260522_001715,True,2
B,20260522_001715,True,2
C,20260522_001715,False,0
D,20260522_001715,False,0
A,20260522_002020,True,4
B,20260522_002020,True,3
C,20260522_002020,True,3
D,20260522_002020,True,4
A,20260522_002319,True,4
B,20260522_002319,True,3
C,20260522_002319,True,3
D,20260522_002319,True,4
A,20260522_002433,True,4
B,20260522_002433,True,3
C,20260522_002433,True,3
D,20260522_002433,True,4
A,20260522_002609,True,4
B,20260522_002609,True,3
C,20260522_002609,True,3
D,20260522_002609,True,4
A,20260522_002723,True,4
B,20260522_002723,True,3
C,20260522_002723,True,3
D,20260522_002723,True,4
