game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260521_162403,1,A,Verify: Q2,N/A,DIED,no_volunteer,False,0
20260521_162403,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_162403,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_162403,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_162403,2,A,N/A,N/A,DEAD,N/A,False,0
20260521_162403,2,C,Verify: Q4,N/A,DIED,no_volunteer,False,0
20260521_162403,2,B,Verify: Q3,N/A,ALIVE,N/A,False,2
20260521_162403,2,D,Pass,N/A,ALIVE,N/A,False,4
20260521_162403,3,A,N/A,N/A,DEAD,N/A,False,0
20260521_162403,3,C,N/A,N/A,DEAD,N/A,False,0
20260521_162403,3,B,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C+B, Q4-C",N/A,ALIVE,N/A,False,2
20260521_162403,3,D,Pass,N/A,ALIVE,N/A,False,4
20260521_162700,1,A,Verify: Q2,N/A,DIED,no_volunteer,False,0
20260521_162700,1,C,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_162700,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_162700,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_162700,2,A,N/A,N/A,DEAD,N/A,False,0
20260521_162700,2,C,Verify: Q4,N/A,ALIVE,N/A,False,2
20260521_162700,2,B,Verify: Q3,N/A,ALIVE,N/A,False,2
20260521_162700,2,D,Pass,N/A,DIED,no_volunteer,False,0
20260521_162700,3,A,N/A,N/A,DEAD,N/A,False,0
20260521_162700,3,C,"Volunteer: Q1-A+B, Q2-B+A+C, Q3-C+B, Q4-D+C",N/A,ALIVE,N/A,False,2
20260521_162700,3,B,"Volunteer: Q1-A+B, Q2-B+A+C, Q3-C+B, Q4-D+C",N/A,ALIVE,N/A,False,2
20260521_162700,3,D,N/A,N/A,DEAD,N/A,False,0
20260521_162925,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_162925,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260521_162925,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_162925,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_163033,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_163033,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260521_163033,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_163033,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_163133,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_163133,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260521_163133,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_163133,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_163211,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_163211,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260521_163211,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_163211,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_163239,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_163239,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260521_163239,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_163239,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_163307,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_163307,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260521_163307,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_163307,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_163331,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_163331,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260521_163331,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_163331,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_163353,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_163353,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260521_163353,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_163353,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_163418,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_163418,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260521_163418,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_163418,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
