game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260521_162403,2026-05-21 16:24:03.341108,2026-05-21 16:27:00.967288,3,SUCCESS,B,2,"B,D",177.62618
20260521_162700,2026-05-21 16:27:00.971948,2026-05-21 16:29:25.801587,3,SUCCESS,B,2,"B,C",144.829639
20260521_162925,2026-05-21 16:29:25.805199,2026-05-21 16:30:33.265068,1,SUCCESS,A,4,"A,B,C,D",67.459869
20260521_163033,2026-05-21 16:30:33.297960,2026-05-21 16:31:33.043656,1,SUCCESS,A,4,"A,B,C,D",59.745696
20260521_163133,2026-05-21 16:31:33.046899,2026-05-21 16:32:11.422088,1,SUCCESS,A,4,"A,B,C,D",38.375189
20260521_163211,2026-05-21 16:32:11.423446,2026-05-21 16:32:39.368968,1,SUCCESS,A,4,"A,B,C,D",27.945522
20260521_163239,2026-05-21 16:32:39.372698,2026-05-21 16:33:07.509453,1,SUCCESS,A,4,"A,B,C,D",28.136755
20260521_163307,2026-05-21 16:33:07.513425,2026-05-21 16:33:31.830755,1,SUCCESS,A,4,"A,B,C,D",24.31733
20260521_163331,2026-05-21 16:33:31.834916,2026-05-21 16:33:53.142209,1,SUCCESS,A,4,"A,B,C,D",21.307293
20260521_163353,2026-05-21 16:33:53.146236,2026-05-21 16:34:18.804177,1,SUCCESS,A,4,"A,B,C,D",25.657941
20260521_163418,2026-05-21 16:34:18.807221,2026-05-21 16:34:37.242805,1,SUCCESS,A,4,"A,B,C,D",18.435584
