game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_012127,2026-05-20 01:21:27.205723,2026-05-20 01:24:28.227932,4,ALL_DEAD,None,0,,181.022209
20260520_012428,2026-05-20 01:24:28.231184,2026-05-20 01:27:14.641759,3,SUCCESS,B,2,"B,D",166.410575
20260520_012714,2026-05-20 01:27:14.643766,2026-05-20 01:29:30.629310,2,SUCCESS,B,3,"A,B,D",135.985544
20260520_012930,2026-05-20 01:29:30.631712,2026-05-20 01:31:35.368233,2,SUCCESS,B,3,"A,B,D",124.736521
20260520_013135,2026-05-20 01:31:35.371046,2026-05-20 01:34:25.313254,2,SUCCESS,B,3,"A,B,C",169.942208
20260520_013425,2026-05-20 01:34:25.315878,2026-05-20 01:38:17.957029,2,SUCCESS,B,3,"A,B,C",232.641151
20260520_013817,2026-05-20 01:38:17.961079,2026-05-20 01:40:33.852098,2,SUCCESS,C,3,"A,C,D",135.891019
20260520_014033,2026-05-20 01:40:33.856442,2026-05-20 01:41:52.730297,2,SUCCESS,C,3,"A,C,D",78.873855
20260520_014152,2026-05-20 01:41:52.734509,2026-05-20 01:43:46.096434,2,SUCCESS,B,3,"B,C,D",113.361925
20260520_014346,2026-05-20 01:43:46.100073,2026-05-20 01:44:57.142934,1,SUCCESS,B,4,"A,B,C,D",71.042861
20260520_014457,2026-05-20 01:44:57.145516,2026-05-20 01:45:56.065875,1,SUCCESS,B,4,"A,B,C,D",58.920359
