game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260520_012127,1,C,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_012127,1,B,Pass,N/A,DIED,no_volunteer,False,0
20260520_012127,1,A,Pass,N/A,ALIVE,N/A,False,4
20260520_012127,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_012127,2,C,Verify: Q1,N/A,ALIVE,N/A,False,2
20260520_012127,2,B,N/A,N/A,DEAD,N/A,False,0
20260520_012127,2,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_012127,2,D,Pass,N/A,DIED,no_volunteer,False,0
20260520_012127,3,C,"Volunteer: Q1-A+C, Q2-B+C+A, Q3-C, Q4-D",N/A,DIED,wrong_password,False,0
20260520_012127,3,B,N/A,N/A,DEAD,N/A,False,0
20260520_012127,3,A,"Volunteer: Q1-A+C, Q2-B+C+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260520_012127,3,D,N/A,N/A,DEAD,N/A,False,0
20260520_012127,4,C,N/A,N/A,DEAD,N/A,False,0
20260520_012127,4,B,N/A,N/A,DEAD,N/A,False,0
20260520_012127,4,A,Verify: Q3,N/A,DIED,no_volunteer,False,0
20260520_012127,4,D,N/A,N/A,DEAD,N/A,False,0
20260520_012428,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_012428,1,B,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_012428,1,A,Verify: Q2,N/A,DIED,no_volunteer,False,0
20260520_012428,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_012428,2,A,N/A,N/A,DEAD,N/A,False,0
20260520_012428,2,C,Verify: Q4,N/A,DIED,no_volunteer,False,0
20260520_012428,2,B,Verify: Q1,N/A,ALIVE,N/A,False,2
20260520_012428,2,D,Pass,N/A,ALIVE,N/A,False,4
20260520_012428,3,A,N/A,N/A,DEAD,N/A,False,0
20260520_012428,3,C,N/A,N/A,DEAD,N/A,False,0
20260520_012428,3,B,"Volunteer: Q1-A+C+B, Q2-B+A, Q3-C, Q4-D+C",N/A,ALIVE,N/A,False,2
20260520_012428,3,D,Pass,N/A,ALIVE,N/A,False,4
20260520_012714,1,C,Verify: Q1,N/A,DIED,no_volunteer,False,0
20260520_012714,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_012714,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_012714,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_012714,2,C,N/A,N/A,DEAD,N/A,False,0
20260520_012714,2,B,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260520_012714,2,A,Verify: Q3,N/A,ALIVE,N/A,False,2
20260520_012714,2,D,Pass,N/A,ALIVE,N/A,False,4
20260520_012930,1,C,Verify: Q1,N/A,DIED,no_volunteer,False,0
20260520_012930,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_012930,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_012930,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_012930,2,C,N/A,N/A,DEAD,N/A,False,0
20260520_012930,2,B,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260520_012930,2,A,Verify: Q3,N/A,ALIVE,N/A,False,2
20260520_012930,2,D,Pass,N/A,ALIVE,N/A,False,4
20260520_013135,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_013135,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_013135,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_013135,1,D,Pass,N/A,DIED,no_volunteer,False,0
20260520_013135,2,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260520_013135,2,B,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260520_013135,2,A,Verify: Q3,N/A,ALIVE,N/A,False,2
20260520_013135,2,D,N/A,N/A,DEAD,N/A,False,0
20260520_013425,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_013425,1,B,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_013425,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_013425,1,D,Pass,N/A,DIED,no_volunteer,False,0
20260520_013425,2,C,Verify: Q4,N/A,ALIVE,N/A,False,2
20260520_013425,2,B,"Volunteer: Q1-A+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260520_013425,2,A,Verify: Q3,N/A,ALIVE,N/A,False,2
20260520_013425,2,D,N/A,N/A,DEAD,N/A,False,0
20260520_013817,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_013817,1,B,Verify: Q2,N/A,DIED,no_volunteer,False,0
20260520_013817,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_013817,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_013817,2,C,"Volunteer: Q1-A+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260520_013817,2,B,N/A,N/A,DEAD,N/A,False,0
20260520_013817,2,A,Verify: Q3,N/A,ALIVE,N/A,False,2
20260520_013817,2,D,Pass,N/A,ALIVE,N/A,False,4
20260520_014033,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_014033,1,B,Verify: Q1,N/A,DIED,no_volunteer,False,0
20260520_014033,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_014033,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_014033,2,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260520_014033,2,B,N/A,N/A,DEAD,N/A,False,0
20260520_014033,2,A,Verify: Q3,N/A,ALIVE,N/A,False,2
20260520_014033,2,D,Pass,N/A,ALIVE,N/A,False,4
20260520_014152,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_014152,1,B,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_014152,1,A,Verify: Q2,N/A,DIED,no_volunteer,False,0
20260520_014152,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_014152,2,A,N/A,N/A,DEAD,N/A,False,0
20260520_014152,2,C,"Volunteer: Q1-A+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260520_014152,2,B,"Volunteer: Q1-A+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260520_014152,2,D,Pass,N/A,ALIVE,N/A,False,4
20260520_014346,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_014346,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_014346,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_014346,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_014457,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_014457,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_014457,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_014457,1,D,Pass,N/A,ALIVE,N/A,False,4
