player,game_id,survival,coins
A,20260520_012127,False,0
B,20260520_012127,False,0
C,20260520_012127,False,0
D,20260520_012127,False,0
A,20260520_012428,False,0
B,20260520_012428,True,2
C,20260520_012428,False,0
D,20260520_012428,True,4
A,20260520_012714,True,2
B,20260520_012714,True,3
C,20260520_012714,False,0
D,20260520_012714,True,4
A,20260520_012930,True,2
B,20260520_012930,True,3
C,20260520_012930,False,0
D,20260520_012930,True,4
A,20260520_013135,True,2
B,20260520_013135,True,3
C,20260520_013135,True,3
D,20260520_013135,False,0
A,20260520_013425,True,2
B,20260520_013425,True,3
C,20260520_013425,True,2
D,20260520_013425,False,0
A,20260520_013817,True,2
B,20260520_013817,False,0
C,20260520_013817,True,3
D,20260520_013817,True,4
A,20260520_014033,True,2
B,20260520_014033,False,0
C,20260520_014033,True,3
D,20260520_014033,True,4
A,20260520_014152,False,0
B,20260520_014152,True,3
C,20260520_014152,True,3
D,20260520_014152,True,4
A,20260520_014346,True,3
B,20260520_014346,True,4
C,20260520_014346,True,3
D,20260520_014346,True,4
A,20260520_014457,True,3
B,20260520_014457,True,4
C,20260520_014457,True,3
D,20260520_014457,True,4
