game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260531_002334,2026-05-31 00:23:34.792355,2026-05-31 00:29:51.773422,3,SUCCESS,B,2,"A,B",376.981067
20260531_002951,2026-05-31 00:29:51.776527,2026-05-31 00:36:08.307784,4,ALL_DEAD,None,0,,376.531257
20260531_003608,2026-05-31 00:36:08.311240,2026-05-31 00:41:03.710562,2,SUCCESS,A,3,"A,C,D",295.399322
20260531_004103,2026-05-31 00:41:03.713224,2026-05-31 00:43:38.787800,2,SUCCESS,C,3,"A,C,D",155.074576
20260531_004338,2026-05-31 00:43:38.790353,2026-05-31 00:45:33.145403,1,SUCCESS,B,4,"A,B,C,D",114.35505
20260531_004533,2026-05-31 00:45:33.147536,2026-05-31 00:46:37.334111,1,SUCCESS,B,4,"A,B,C,D",64.186575
20260531_004637,2026-05-31 00:46:37.337139,2026-05-31 00:47:27.258084,1,SUCCESS,B,4,"A,B,C,D",49.920945
20260531_004727,2026-05-31 00:47:27.260021,2026-05-31 00:48:03.043638,1,SUCCESS,B,4,"A,B,C,D",35.783617
20260531_004803,2026-05-31 00:48:03.047243,2026-05-31 00:48:22.704843,1,SUCCESS,B,4,"A,B,C,D",19.6576
20260531_004822,2026-05-31 00:48:22.707271,2026-05-31 00:48:47.075090,1,SUCCESS,B,4,"A,B,C,D",24.367819
20260531_004847,2026-05-31 00:48:47.077039,2026-05-31 00:49:14.582746,1,SUCCESS,B,4,"A,B,C,D",27.505707
