player,game_id,survival,coins
A,20260531_002334,True,2
B,20260531_002334,True,2
C,20260531_002334,False,0
D,20260531_002334,False,0
A,20260531_002951,False,0
B,20260531_002951,False,0
C,20260531_002951,False,0
D,20260531_002951,False,0
A,20260531_003608,True,3
B,20260531_003608,False,0
C,20260531_003608,True,3
D,20260531_003608,True,4
A,20260531_004103,True,3
B,20260531_004103,False,0
C,20260531_004103,True,3
D,20260531_004103,True,4
A,20260531_004338,True,3
B,20260531_004338,True,4
C,20260531_004338,True,3
D,20260531_004338,True,4
A,20260531_004533,True,3
B,20260531_004533,True,4
C,20260531_004533,True,3
D,20260531_004533,True,4
A,20260531_004637,True,3
B,20260531_004637,True,4
C,20260531_004637,True,3
D,20260531_004637,True,4
A,20260531_004727,True,3
B,20260531_004727,True,4
C,20260531_004727,True,3
D,20260531_004727,True,4
A,20260531_004803,True,3
B,20260531_004803,True,4
C,20260531_004803,True,3
D,20260531_004803,True,4
A,20260531_004822,True,3
B,20260531_004822,True,4
C,20260531_004822,True,3
D,20260531_004822,True,4
A,20260531_004847,True,3
B,20260531_004847,True,4
C,20260531_004847,True,3
D,20260531_004847,True,4
