game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_032922,2026-05-20 03:29:22.551707,2026-05-20 03:30:35.958356,4,ALL_DEAD,None,0,,73.406649
20260520_033035,2026-05-20 03:30:35.962549,2026-05-20 03:31:32.688830,4,ALL_DEAD,None,0,,56.726281
20260520_033132,2026-05-20 03:31:32.692905,2026-05-20 03:33:06.375089,3,SUCCESS,C,2,"A,C",93.682184
20260520_033306,2026-05-20 03:33:06.379244,2026-05-20 03:33:53.975555,3,SUCCESS,C,2,"C,D",47.596311
20260520_033353,2026-05-20 03:33:53.979111,2026-05-20 03:34:59.607153,3,SUCCESS,B,2,"B,D",65.628042
20260520_033459,2026-05-20 03:34:59.610696,2026-05-20 03:36:05.032975,3,SUCCESS,B,2,"B,D",65.422279
20260520_033605,2026-05-20 03:36:05.036496,2026-05-20 03:37:04.782918,4,ALL_DEAD,None,0,,59.746422
20260520_033704,2026-05-20 03:37:04.787146,2026-05-20 03:38:41.914692,3,SUCCESS,C,2,"B,C",97.127546
20260520_033841,2026-05-20 03:38:41.919279,2026-05-20 03:39:53.673964,3,SUCCESS,B,2,"B,C",71.754685
20260520_033953,2026-05-20 03:39:53.677970,2026-05-20 03:40:42.030751,3,SUCCESS,C,2,"C,D",48.352781
20260520_034042,2026-05-20 03:40:42.035266,2026-05-20 03:42:13.006699,3,SUCCESS,B,2,"A,B",90.971433
