player,game_id,survival,coins
A,20260521_145407,True,3
B,20260521_145407,True,3
C,20260521_145407,False,0
D,20260521_145407,True,4
A,20260521_145515,True,3
B,20260521_145515,True,3
C,20260521_145515,False,0
D,20260521_145515,True,4
A,20260521_145612,True,4
B,20260521_145612,True,3
C,20260521_145612,True,4
D,20260521_145612,True,4
A,20260521_145655,True,4
B,20260521_145655,True,4
C,20260521_145655,True,4
D,20260521_145655,True,4
A,20260521_145725,True,4
B,20260521_145725,True,4
C,20260521_145725,True,4
D,20260521_145725,True,4
A,20260521_145751,True,4
B,20260521_145751,True,4
C,20260521_145751,True,4
D,20260521_145751,True,4
A,20260521_145818,True,4
B,20260521_145818,True,4
C,20260521_145818,True,4
D,20260521_145818,True,4
