game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260521_145407,1,C,Verify: Q1,N/A,DIED,no_volunteer,False,0
20260521_145407,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_145407,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_145407,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_145407,2,C,N/A,N/A,DEAD,N/A,False,0
20260521_145407,2,A,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260521_145407,2,D,Pass,N/A,ALIVE,N/A,False,4
20260521_145407,2,B,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260521_145515,1,C,Verify: Q1,N/A,DIED,no_volunteer,False,0
20260521_145515,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_145515,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_145515,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_145515,2,C,N/A,N/A,DEAD,N/A,False,0
20260521_145515,2,A,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260521_145515,2,D,Pass,N/A,ALIVE,N/A,False,4
20260521_145515,2,B,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260521_145612,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_145612,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_145612,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_145612,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_145655,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_145655,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_145655,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_145655,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_145725,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_145725,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_145725,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_145725,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_145751,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_145751,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_145751,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_145751,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_145818,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_145818,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_145818,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_145818,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
