game_id,round,question_id,capsule_label,correct_answer,player_answers
20260521_145407,1,Q1,Q1-A+B+C,11,"A,B,C:11"
20260521_145407,1,Q2,Q2-B+A,6,"B,A:6"
20260521_145407,1,Q3,Q3-C,73,C:73
20260521_145407,1,Q4,Q4-D,37,D:37
20260521_145407,2,Q1,Q1-A+B+C,11,"A,B,C:11"
20260521_145407,2,Q2,Q2-B+A,6,"B,A:6"
20260521_145407,2,Q3,Q3-C,73,C:73
20260521_145407,2,Q4,Q4-D,37,D:37
20260521_145515,1,Q1,Q1-A+B+C,6,"A,B,C:6"
20260521_145515,1,Q2,Q2-B+A,77,"B,A:77"
20260521_145515,1,Q3,Q3-C,38,C:38
20260521_145515,1,Q4,Q4-D,83,D:83
20260521_145515,2,Q1,Q1-A+B+C,6,"A,B,C:6"
20260521_145515,2,Q2,Q2-B+A,77,"B,A:77"
20260521_145515,2,Q3,Q3-C,38,C:38
20260521_145515,2,Q4,Q4-D,83,D:83
20260521_145612,1,Q1,Q1-A+B,88,"A,B:88"
20260521_145612,1,Q2,Q2-B,7,B:7
20260521_145612,1,Q3,Q3-C,75,C:75
20260521_145612,1,Q4,Q4-D,77,D:77
20260521_145655,1,Q1,Q1-A,90,A:90
20260521_145655,1,Q2,Q2-B,34,B:34
20260521_145655,1,Q3,Q3-C,5,C:5
20260521_145655,1,Q4,Q4-D,64,D:64
20260521_145725,1,Q1,Q1-A,90,A:90
20260521_145725,1,Q2,Q2-B,47,B:47
20260521_145725,1,Q3,Q3-C,39,C:39
20260521_145725,1,Q4,Q4-D,60,D:60
20260521_145751,1,Q1,Q1-A,29,A:29
20260521_145751,1,Q2,Q2-B,82,B:82
20260521_145751,1,Q3,Q3-C,72,C:72
20260521_145751,1,Q4,Q4-D,78,D:78
20260521_145818,1,Q1,Q1-A,8,A:8
20260521_145818,1,Q2,Q2-B,10,B:10
20260521_145818,1,Q3,Q3-C,9,C:9
20260521_145818,1,Q4,Q4-D,60,D:60
