player,game_id,survival,coins
A,20260520_202625,False,0
B,20260520_202625,False,0
C,20260520_202625,False,0
D,20260520_202625,False,0
A,20260520_202841,False,0
B,20260520_202841,True,2
C,20260520_202841,False,0
D,20260520_202841,True,4
A,20260520_203148,True,2
B,20260520_203148,True,3
C,20260520_203148,False,0
D,20260520_203148,True,4
A,20260520_203439,True,3
B,20260520_203439,True,3
C,20260520_203439,True,4
D,20260520_203439,True,4
A,20260520_203642,True,3
B,20260520_203642,True,3
C,20260520_203642,True,4
D,20260520_203642,True,4
A,20260520_203802,True,3
B,20260520_203802,True,3
C,20260520_203802,True,4
D,20260520_203802,True,4
A,20260520_203848,True,3
B,20260520_203848,True,3
C,20260520_203848,True,4
D,20260520_203848,True,4
A,20260520_203913,True,3
B,20260520_203913,True,3
C,20260520_203913,True,4
D,20260520_203913,True,4
A,20260520_203941,True,3
B,20260520_203941,True,3
C,20260520_203941,True,4
D,20260520_203941,True,4
A,20260520_204006,True,3
B,20260520_204006,True,3
C,20260520_204006,True,4
D,20260520_204006,True,4
A,20260520_204026,True,3
B,20260520_204026,True,3
C,20260520_204026,True,4
D,20260520_204026,True,4
