player,game_id,survival,coins
A,20260520_204051,False,0
B,20260520_204051,False,0
C,20260520_204051,False,0
D,20260520_204051,False,0
A,20260520_204450,False,0
B,20260520_204450,False,0
C,20260520_204450,True,2
D,20260520_204450,True,4
A,20260520_204819,False,0
B,20260520_204819,True,2
C,20260520_204819,False,0
D,20260520_204819,True,4
A,20260520_205117,True,3
B,20260520_205117,True,3
C,20260520_205117,True,3
D,20260520_205117,False,0
A,20260520_205446,False,0
B,20260520_205446,True,3
C,20260520_205446,True,3
D,20260520_205446,True,4
A,20260520_205722,True,3
B,20260520_205722,True,3
C,20260520_205722,True,3
D,20260520_205722,False,0
A,20260520_205924,True,3
B,20260520_205924,False,0
C,20260520_205924,True,3
D,20260520_205924,True,4
A,20260520_210048,False,0
B,20260520_210048,True,3
C,20260520_210048,True,3
D,20260520_210048,True,4
A,20260520_210211,True,4
B,20260520_210211,True,3
C,20260520_210211,True,3
D,20260520_210211,True,4
A,20260520_210317,True,4
B,20260520_210317,True,3
C,20260520_210317,True,3
D,20260520_210317,True,4
A,20260520_210409,True,4
B,20260520_210409,True,3
C,20260520_210409,True,3
D,20260520_210409,True,4
