player,game_id,survival,coins
A,20260531_003902,True,3
B,20260531_003902,False,0
C,20260531_003902,True,2
D,20260531_003902,False,0
A,20260531_004314,True,2
B,20260531_004314,False,0
C,20260531_004314,False,0
D,20260531_004314,True,4
A,20260531_004551,True,3
B,20260531_004551,True,3
C,20260531_004551,True,3
D,20260531_004551,False,0
A,20260531_004925,True,3
B,20260531_004925,False,0
C,20260531_004925,True,3
D,20260531_004925,True,4
A,20260531_005119,False,0
B,20260531_005119,False,0
C,20260531_005119,True,3
D,20260531_005119,True,4
A,20260531_005516,True,3
B,20260531_005516,True,4
C,20260531_005516,True,3
D,20260531_005516,True,4
A,20260531_005817,True,3
B,20260531_005817,True,4
C,20260531_005817,True,3
D,20260531_005817,True,4
A,20260531_005915,True,3
B,20260531_005915,True,4
C,20260531_005915,True,3
D,20260531_005915,True,4
A,20260531_010007,True,3
B,20260531_010007,True,4
C,20260531_010007,True,3
D,20260531_010007,True,4
A,20260531_010037,True,3
B,20260531_010037,True,4
C,20260531_010037,True,3
D,20260531_010037,True,4
A,20260531_010111,True,3
B,20260531_010111,True,4
C,20260531_010111,True,3
D,20260531_010111,True,4
