game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260531_003902,2026-05-31 00:39:02.787993,2026-05-31 00:43:14.579245,3,SUCCESS,A,2,"A,C",251.791252
20260531_004314,2026-05-31 00:43:14.582950,2026-05-31 00:45:51.094363,3,SUCCESS,A,2,"A,D",156.511413
20260531_004551,2026-05-31 00:45:51.096943,2026-05-31 00:49:25.811715,2,SUCCESS,B,3,"A,B,C",214.714772
20260531_004925,2026-05-31 00:49:25.815180,2026-05-31 00:51:19.347880,2,SUCCESS,C,3,"A,C,D",113.5327
20260531_005119,2026-05-31 00:51:19.349837,2026-05-31 00:55:16.408642,3,SUCCESS,C,2,"C,D",237.058805
20260531_005516,2026-05-31 00:55:16.411811,2026-05-31 00:58:17.866065,1,SUCCESS,B,4,"A,B,C,D",181.454254
20260531_005817,2026-05-31 00:58:17.868428,2026-05-31 00:59:15.721441,1,SUCCESS,B,4,"A,B,C,D",57.853013
20260531_005915,2026-05-31 00:59:15.724029,2026-05-31 01:00:07.626409,1,SUCCESS,B,4,"A,B,C,D",51.90238
20260531_010007,2026-05-31 01:00:07.628976,2026-05-31 01:00:37.626887,1,SUCCESS,B,4,"A,B,C,D",29.997911
20260531_010037,2026-05-31 01:00:37.652514,2026-05-31 01:01:11.946679,1,SUCCESS,B,4,"A,B,C,D",34.294165
20260531_010111,2026-05-31 01:01:11.949828,2026-05-31 01:01:41.960375,1,SUCCESS,B,4,"A,B,C,D",30.010547
