game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_030720,2026-05-20 03:07:20.867749,2026-05-20 03:09:01.360794,4,SUCCESS,B,1,B,100.493045
20260520_030901,2026-05-20 03:09:01.362856,2026-05-20 03:10:21.791964,4,SUCCESS,B,1,B,80.429108
20260520_031021,2026-05-20 03:10:21.796396,2026-05-20 03:11:54.952611,4,SUCCESS,B,1,B,93.156215
20260520_031154,2026-05-20 03:11:54.957455,2026-05-20 03:12:50.540550,4,SUCCESS,B,1,B,55.583095
20260520_031250,2026-05-20 03:12:50.545030,2026-05-20 03:13:49.173920,4,SUCCESS,B,1,B,58.62889
20260520_031349,2026-05-20 03:13:49.177859,2026-05-20 03:14:20.290329,1,SUCCESS,A,4,"A,B,C,D",31.11247
20260520_031420,2026-05-20 03:14:20.293396,2026-05-20 03:14:39.785099,1,SUCCESS,A,4,"A,B,C,D",19.491703
20260520_031439,2026-05-20 03:14:39.788150,2026-05-20 03:15:00.298307,1,SUCCESS,A,4,"A,B,C,D",20.510157
20260520_031500,2026-05-20 03:15:00.299654,2026-05-20 03:15:22.311164,1,SUCCESS,A,4,"A,B,C,D",22.01151
20260520_031522,2026-05-20 03:15:22.315118,2026-05-20 03:15:42.655594,1,SUCCESS,A,4,"A,B,C,D",20.340476
20260520_031542,2026-05-20 03:15:42.659377,2026-05-20 03:16:00.609443,1,SUCCESS,A,4,"A,B,C,D",17.950066
