game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260521_115802,2026-05-21 11:58:02.168131,2026-05-21 12:00:09.972285,4,SUCCESS,B,1,B,127.804154
20260521_120009,2026-05-21 12:00:09.976572,2026-05-21 12:02:22.037608,2,SUCCESS,C,3,"B,C,D",132.061036
20260521_120222,2026-05-21 12:02:22.040968,2026-05-21 12:03:47.856261,1,SUCCESS,A,4,"A,B,C,D",85.815293
20260521_120347,2026-05-21 12:03:47.859977,2026-05-21 12:04:41.134299,1,SUCCESS,A,4,"A,B,C,D",53.274322
20260521_120441,2026-05-21 12:04:41.135906,2026-05-21 12:08:36.032632,4,SUCCESS,C,1,C,234.896726
20260521_120836,2026-05-21 12:08:36.036754,2026-05-21 12:10:46.143399,1,SUCCESS,A,4,"A,B,C,D",130.106645
20260521_121046,2026-05-21 12:10:46.145356,2026-05-21 12:11:46.797203,1,SUCCESS,A,4,"A,B,C,D",60.651847
20260521_121146,2026-05-21 12:11:46.800956,2026-05-21 12:12:26.728341,1,SUCCESS,A,4,"A,B,C,D",39.927385
20260521_121226,2026-05-21 12:12:26.730796,2026-05-21 12:13:00.115757,1,SUCCESS,A,4,"A,B,C,D",33.384961
20260521_121300,2026-05-21 12:13:00.119709,2026-05-21 12:13:23.365106,1,SUCCESS,A,4,"A,B,C,D",23.245397
20260521_121323,2026-05-21 12:13:23.368072,2026-05-21 12:13:40.571543,1,SUCCESS,A,4,"A,B,C,D",17.203471
