player,game_id,survival,coins
A,20260520_200657,False,0
B,20260520_200657,True,2
C,20260520_200657,True,2
D,20260520_200657,False,0
A,20260520_200942,False,0
B,20260520_200942,False,0
C,20260520_200942,True,2
D,20260520_200942,True,4
A,20260520_201134,False,0
B,20260520_201134,True,2
C,20260520_201134,True,2
D,20260520_201134,False,0
A,20260520_201356,False,0
B,20260520_201356,True,2
C,20260520_201356,False,0
D,20260520_201356,True,4
A,20260520_201616,True,3
B,20260520_201616,True,2
C,20260520_201616,True,3
D,20260520_201616,False,0
A,20260520_202012,False,0
B,20260520_202012,True,2
C,20260520_202012,True,3
D,20260520_202012,True,4
A,20260520_202232,True,4
B,20260520_202232,True,3
C,20260520_202232,True,3
D,20260520_202232,True,4
A,20260520_202403,True,4
B,20260520_202403,True,3
C,20260520_202403,True,3
D,20260520_202403,True,4
A,20260520_202453,True,4
B,20260520_202453,True,3
C,20260520_202453,True,3
D,20260520_202453,True,4
A,20260520_202527,True,4
B,20260520_202527,True,3
C,20260520_202527,True,3
D,20260520_202527,True,4
A,20260520_202554,True,4
B,20260520_202554,True,3
C,20260520_202554,True,3
D,20260520_202554,True,4
