player,game_id,survival,coins
A,20260610_115359,False,0
B,20260610_115359,True,2
C,20260610_115359,False,0
D,20260610_115359,True,4
A,20260610_115626,False,0
B,20260610_115626,True,2
C,20260610_115626,True,3
D,20260610_115626,True,4
A,20260610_115806,True,4
B,20260610_115806,True,3
C,20260610_115806,True,3
D,20260610_115806,True,4
A,20260610_115912,True,4
B,20260610_115912,True,3
C,20260610_115912,True,3
D,20260610_115912,True,4
A,20260610_120017,True,4
B,20260610_120017,True,3
C,20260610_120017,True,4
D,20260610_120017,True,4
A,20260610_120131,True,4
B,20260610_120131,True,3
C,20260610_120131,True,4
D,20260610_120131,True,4
A,20260610_120208,True,4
B,20260610_120208,True,3
C,20260610_120208,True,4
D,20260610_120208,True,4
A,20260610_120238,True,4
B,20260610_120238,True,3
C,20260610_120238,True,4
D,20260610_120238,True,4
A,20260610_120256,True,4
B,20260610_120256,True,3
C,20260610_120256,True,4
D,20260610_120256,True,4
A,20260610_120314,True,4
B,20260610_120314,True,3
C,20260610_120314,True,4
D,20260610_120314,True,4
A,20260610_120329,True,4
B,20260610_120329,True,3
C,20260610_120329,True,4
D,20260610_120329,True,4
