player,game_id,survival,coins
A,20260520_005226,False,0
B,20260520_005226,False,0
C,20260520_005226,False,0
D,20260520_005226,False,0
A,20260520_005408,True,2
B,20260520_005408,False,0
C,20260520_005408,False,0
D,20260520_005408,True,4
A,20260520_005710,True,2
B,20260520_005710,True,3
C,20260520_005710,True,3
D,20260520_005710,False,0
A,20260520_010040,True,3
B,20260520_010040,True,3
C,20260520_010040,False,0
D,20260520_010040,True,4
A,20260520_010332,True,3
B,20260520_010332,True,3
C,20260520_010332,True,4
D,20260520_010332,True,4
A,20260520_010418,True,3
B,20260520_010418,False,0
C,20260520_010418,True,3
D,20260520_010418,True,4
A,20260520_010545,True,3
B,20260520_010545,True,4
C,20260520_010545,True,4
D,20260520_010545,True,4
A,20260520_010646,True,3
B,20260520_010646,True,4
C,20260520_010646,True,4
D,20260520_010646,True,4
A,20260520_010711,True,4
B,20260520_010711,True,3
C,20260520_010711,True,4
D,20260520_010711,True,4
A,20260520_010733,True,4
B,20260520_010733,True,4
C,20260520_010733,True,4
D,20260520_010733,True,4
A,20260520_010756,True,4
B,20260520_010756,True,4
C,20260520_010756,True,4
D,20260520_010756,True,4
