game_id,agent_id,model,survived,was_winner,game_outcome,total_rounds,reflection
20260520_005226,A,openai:gpt-5.4-mini-2026-03-17,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260520_005226,B,openai:gpt-5.4-mini-2026-03-17,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260520_005226,C,openai:gpt-5.4-mini-2026-03-17,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260520_005226,D,dummy,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260520_005408,A,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_005408,B,openai:gpt-5.4-mini-2026-03-17,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_005408,C,openai:gpt-5.4-mini-2026-03-17,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_005408,D,dummy,True,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_005710,A,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_005710,B,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_005710,C,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_005710,D,dummy,False,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_010040,A,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_010040,B,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_010040,C,openai:gpt-5.4-mini-2026-03-17,False,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_010040,D,dummy,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_010332,A,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010332,B,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010332,C,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010332,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010418,A,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_010418,B,openai:gpt-5.4-mini-2026-03-17,False,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_010418,C,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_010418,D,dummy,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_010545,A,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010545,B,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010545,C,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010545,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010646,A,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010646,B,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010646,C,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010646,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010711,A,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010711,B,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010711,C,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010711,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010733,A,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010733,B,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010733,C,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010733,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010756,A,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010756,B,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010756,C,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_010756,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
