game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260531_110803,2026-05-31 11:08:03.811770,2026-05-31 11:11:00.999578,3,SUCCESS,C,2,"A,C",177.187808
20260531_111101,2026-05-31 11:11:01.002556,2026-05-31 11:13:59.798047,3,SUCCESS,A,2,"A,B",178.795491
20260531_111359,2026-05-31 11:13:59.800552,2026-05-31 11:16:51.902406,3,SUCCESS,B,2,"A,B",172.101854
20260531_111651,2026-05-31 11:16:51.904838,2026-05-31 11:20:23.671774,4,ALL_DEAD,None,0,,211.766936
20260531_112023,2026-05-31 11:20:23.674377,2026-05-31 11:23:44.895248,2,SUCCESS,C,3,"B,C,D",201.220871
20260531_112344,2026-05-31 11:23:44.898735,2026-05-31 11:28:05.403789,2,SUCCESS,A,3,"A,B,D",260.505054
20260531_112805,2026-05-31 11:28:05.406516,2026-05-31 11:32:14.184236,2,SUCCESS,C,3,"B,C,D",248.77772
20260531_113214,2026-05-31 11:32:14.186908,2026-05-31 11:34:22.473773,1,SUCCESS,A,4,"A,B,C,D",128.286865
20260531_113422,2026-05-31 11:34:22.475409,2026-05-31 11:35:31.052109,1,SUCCESS,A,4,"A,B,C,D",68.5767
20260531_113531,2026-05-31 11:35:31.056095,2026-05-31 11:36:30.566807,1,SUCCESS,A,4,"A,B,C,D",59.510712
20260531_113630,2026-05-31 11:36:30.570863,2026-05-31 11:37:13.673406,1,SUCCESS,A,4,"A,B,C,D",43.102543
