player,game_id,survival,coins
A,20260531_110803,True,2
B,20260531_110803,False,0
C,20260531_110803,True,2
D,20260531_110803,False,0
A,20260531_111101,True,2
B,20260531_111101,True,2
C,20260531_111101,False,0
D,20260531_111101,False,0
A,20260531_111359,True,2
B,20260531_111359,True,2
C,20260531_111359,False,0
D,20260531_111359,False,0
A,20260531_111651,False,0
B,20260531_111651,False,0
C,20260531_111651,False,0
D,20260531_111651,False,0
A,20260531_112023,False,0
B,20260531_112023,True,2
C,20260531_112023,True,3
D,20260531_112023,True,4
A,20260531_112344,True,3
B,20260531_112344,True,2
C,20260531_112344,False,0
D,20260531_112344,True,4
A,20260531_112805,False,0
B,20260531_112805,True,2
C,20260531_112805,True,3
D,20260531_112805,True,4
A,20260531_113214,True,4
B,20260531_113214,True,3
C,20260531_113214,True,3
D,20260531_113214,True,4
A,20260531_113422,True,4
B,20260531_113422,True,3
C,20260531_113422,True,3
D,20260531_113422,True,4
A,20260531_113531,True,4
B,20260531_113531,True,3
C,20260531_113531,True,3
D,20260531_113531,True,4
A,20260531_113630,True,4
B,20260531_113630,True,3
C,20260531_113630,True,3
D,20260531_113630,True,4
