player,game_id,survival,coins
A,20260531_000450,True,3
B,20260531_000450,True,2
C,20260531_000450,False,0
D,20260531_000450,False,0
A,20260531_000803,False,0
B,20260531_000803,True,2
C,20260531_000803,True,3
D,20260531_000803,True,4
A,20260531_000937,True,3
B,20260531_000937,True,2
C,20260531_000937,False,0
D,20260531_000937,True,4
A,20260531_001213,True,3
B,20260531_001213,True,3
C,20260531_001213,True,4
D,20260531_001213,True,4
A,20260531_001329,False,0
B,20260531_001329,True,2
C,20260531_001329,False,0
D,20260531_001329,True,4
A,20260531_001716,True,3
B,20260531_001716,True,3
C,20260531_001716,True,4
D,20260531_001716,True,4
A,20260531_001843,True,3
B,20260531_001843,True,3
C,20260531_001843,True,4
D,20260531_001843,True,4
A,20260531_001943,True,3
B,20260531_001943,True,3
C,20260531_001943,True,4
D,20260531_001943,True,4
A,20260531_002018,True,3
B,20260531_002018,True,3
C,20260531_002018,True,4
D,20260531_002018,True,4
A,20260531_002052,True,3
B,20260531_002052,True,3
C,20260531_002052,True,4
D,20260531_002052,True,4
A,20260531_002122,True,3
B,20260531_002122,True,3
C,20260531_002122,True,4
D,20260531_002122,True,4
