player,game_id,survival,coins
A,20260520_021700,False,0
B,20260520_021700,False,0
C,20260520_021700,False,0
D,20260520_021700,False,0
A,20260520_021819,False,0
B,20260520_021819,True,1
C,20260520_021819,False,0
D,20260520_021819,False,0
A,20260520_022009,False,0
B,20260520_022009,False,0
C,20260520_022009,True,1
D,20260520_022009,False,0
A,20260520_022125,True,1
B,20260520_022125,False,0
C,20260520_022125,False,0
D,20260520_022125,False,0
A,20260520_022235,True,1
B,20260520_022235,False,0
C,20260520_022235,False,0
D,20260520_022235,False,0
A,20260520_022330,False,0
B,20260520_022330,True,1
C,20260520_022330,False,0
D,20260520_022330,False,0
A,20260520_022444,False,0
B,20260520_022444,True,1
C,20260520_022444,False,0
D,20260520_022444,False,0
A,20260520_022559,False,0
B,20260520_022559,False,0
C,20260520_022559,False,0
D,20260520_022559,False,0
A,20260520_022644,True,4
B,20260520_022644,True,3
C,20260520_022644,True,3
D,20260520_022644,True,4
A,20260520_022729,True,4
B,20260520_022729,True,3
C,20260520_022729,True,3
D,20260520_022729,True,4
A,20260520_022745,True,4
B,20260520_022745,True,3
C,20260520_022745,True,3
D,20260520_022745,True,4
