player,game_id,survival,coins
A,20260531_113714,True,2
B,20260531_113714,False,0
C,20260531_113714,False,0
D,20260531_113714,True,4
A,20260531_113950,True,2
B,20260531_113950,False,0
C,20260531_113950,True,2
D,20260531_113950,False,0
A,20260531_114308,True,3
B,20260531_114308,True,4
C,20260531_114308,True,3
D,20260531_114308,True,4
A,20260531_114452,False,0
B,20260531_114452,False,0
C,20260531_114452,True,3
D,20260531_114452,True,4
A,20260531_114756,True,2
B,20260531_114756,True,3
C,20260531_114756,True,3
D,20260531_114756,False,0
A,20260531_115231,True,2
B,20260531_115231,False,0
C,20260531_115231,True,3
D,20260531_115231,True,4
A,20260531_115546,True,3
B,20260531_115546,True,4
C,20260531_115546,True,3
D,20260531_115546,True,4
A,20260531_115721,True,3
B,20260531_115721,True,4
C,20260531_115721,True,3
D,20260531_115721,True,4
A,20260531_115835,True,3
B,20260531_115835,True,4
C,20260531_115835,True,3
D,20260531_115835,True,4
A,20260531_115927,True,3
B,20260531_115927,True,4
C,20260531_115927,True,3
D,20260531_115927,True,4
A,20260531_120004,True,3
B,20260531_120004,True,4
C,20260531_120004,True,3
D,20260531_120004,True,4
