game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260522_000026,2026-05-22 00:00:26.053441,2026-05-22 00:02:51.711166,4,SUCCESS,B,1,B,145.657725
20260522_000251,2026-05-22 00:02:51.714001,2026-05-22 00:04:47.883702,3,SUCCESS,B,2,"A,B",116.169701
20260522_000447,2026-05-22 00:04:47.885815,2026-05-22 00:05:47.439939,2,SUCCESS,C,3,"A,C,D",59.554124
20260522_000547,2026-05-22 00:05:47.442593,2026-05-22 00:07:00.452527,2,SUCCESS,C,3,"A,B,C",73.009934
20260522_000700,2026-05-22 00:07:00.456213,2026-05-22 00:07:56.870611,2,SUCCESS,B,3,"A,B,D",56.414398
20260522_000756,2026-05-22 00:07:56.874473,2026-05-22 00:08:45.694750,2,SUCCESS,B,3,"B,C,D",48.820277
20260522_000845,2026-05-22 00:08:45.698164,2026-05-22 00:09:32.311667,1,SUCCESS,A,4,"A,B,C,D",46.613503
20260522_000932,2026-05-22 00:09:32.315532,2026-05-22 00:10:14.231788,1,SUCCESS,A,4,"A,B,C,D",41.916256
20260522_001014,2026-05-22 00:10:14.236150,2026-05-22 00:10:45.088463,1,SUCCESS,B,4,"A,B,C,D",30.852313
20260522_001045,2026-05-22 00:10:45.091969,2026-05-22 00:11:14.505763,1,SUCCESS,A,4,"A,B,C,D",29.413794
20260522_001114,2026-05-22 00:11:14.509902,2026-05-22 00:11:50.298629,1,SUCCESS,A,4,"A,B,C,D",35.788727
