player,game_id,survival,coins
A,20260522_000026,False,0
B,20260522_000026,True,2
C,20260522_000026,False,0
D,20260522_000026,False,0
A,20260522_000251,True,1
B,20260522_000251,True,2
C,20260522_000251,False,0
D,20260522_000251,False,0
A,20260522_000447,True,2
B,20260522_000447,False,0
C,20260522_000447,True,3
D,20260522_000447,True,4
A,20260522_000547,True,2
B,20260522_000547,True,3
C,20260522_000547,True,3
D,20260522_000547,False,0
A,20260522_000700,True,2
B,20260522_000700,True,3
C,20260522_000700,False,0
D,20260522_000700,True,4
A,20260522_000756,False,0
B,20260522_000756,True,3
C,20260522_000756,True,3
D,20260522_000756,True,4
A,20260522_000845,True,4
B,20260522_000845,True,3
C,20260522_000845,True,3
D,20260522_000845,True,4
A,20260522_000932,True,4
B,20260522_000932,True,4
C,20260522_000932,True,3
D,20260522_000932,True,4
A,20260522_001014,True,4
B,20260522_001014,True,4
C,20260522_001014,True,3
D,20260522_001014,True,4
A,20260522_001045,True,4
B,20260522_001045,True,4
C,20260522_001045,True,3
D,20260522_001045,True,4
A,20260522_001114,True,4
B,20260522_001114,True,4
C,20260522_001114,True,3
D,20260522_001114,True,4
