player,game_id,survival,coins
A,20260521_155448,False,0
B,20260521_155448,False,0
C,20260521_155448,True,2
D,20260521_155448,True,4
A,20260521_155735,True,2
B,20260521_155735,False,0
C,20260521_155735,False,0
D,20260521_155735,True,4
A,20260521_155954,True,3
B,20260521_155954,True,4
C,20260521_155954,True,3
D,20260521_155954,True,4
A,20260521_160132,True,3
B,20260521_160132,True,4
C,20260521_160132,True,3
D,20260521_160132,True,4
A,20260521_160244,True,3
B,20260521_160244,True,4
C,20260521_160244,True,3
D,20260521_160244,True,4
A,20260521_160317,True,3
B,20260521_160317,True,4
C,20260521_160317,True,3
D,20260521_160317,True,4
A,20260521_160345,True,3
B,20260521_160345,True,4
C,20260521_160345,True,3
D,20260521_160345,True,4
A,20260521_160406,True,3
B,20260521_160406,True,4
C,20260521_160406,True,3
D,20260521_160406,True,4
A,20260521_160429,True,3
B,20260521_160429,True,4
C,20260521_160429,True,3
D,20260521_160429,True,4
A,20260521_160452,True,3
B,20260521_160452,True,4
C,20260521_160452,True,3
D,20260521_160452,True,4
A,20260521_160511,True,3
B,20260521_160511,True,4
C,20260521_160511,True,3
D,20260521_160511,True,4
