player,game_id,survival,coins
A,20260518_235840,True,2
B,20260518_235840,True,3
C,20260518_235840,True,2
D,20260518_235840,False,0
A,20260519_000140,True,3
B,20260519_000140,True,3
C,20260519_000140,False,0
D,20260519_000140,True,4
A,20260519_000338,True,3
B,20260519_000338,True,3
C,20260519_000338,True,4
D,20260519_000338,True,4
A,20260519_000438,True,3
B,20260519_000438,True,3
C,20260519_000438,True,4
D,20260519_000438,True,4
A,20260519_000507,True,3
B,20260519_000507,True,3
C,20260519_000507,True,4
D,20260519_000507,True,4
A,20260519_000537,True,3
B,20260519_000537,True,3
C,20260519_000537,True,4
D,20260519_000537,True,4
A,20260519_000608,True,3
B,20260519_000608,True,3
C,20260519_000608,True,4
D,20260519_000608,True,4
