player,game_id,survival,coins
A,20260521_144620,True,4
B,20260521_144620,True,3
C,20260521_144620,True,3
D,20260521_144620,True,4
A,20260521_144705,True,4
B,20260521_144705,True,3
C,20260521_144705,True,3
D,20260521_144705,True,4
A,20260521_144740,True,4
B,20260521_144740,True,4
C,20260521_144740,True,4
D,20260521_144740,True,4
A,20260521_144813,True,4
B,20260521_144813,True,4
C,20260521_144813,True,4
D,20260521_144813,True,4
A,20260521_144838,True,4
B,20260521_144838,True,4
C,20260521_144838,True,4
D,20260521_144838,True,4
A,20260521_144903,True,4
B,20260521_144903,True,4
C,20260521_144903,True,4
D,20260521_144903,True,4
A,20260521_144929,True,4
B,20260521_144929,True,4
C,20260521_144929,True,4
D,20260521_144929,True,4
