game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_023901,2026-05-20 02:39:01.167940,2026-05-20 02:42:31.366831,4,ALL_DEAD,None,0,,210.198891
20260520_024231,2026-05-20 02:42:31.369814,2026-05-20 02:45:02.374746,2,SUCCESS,A,3,"A,B,D",151.004932
20260520_024502,2026-05-20 02:45:02.378287,2026-05-20 02:50:35.283435,3,SUCCESS,B,2,"A,B",332.905148
20260520_025035,2026-05-20 02:50:35.289178,2026-05-20 02:51:47.071413,1,SUCCESS,A,4,"A,B,C,D",71.782235
20260520_025147,2026-05-20 02:51:47.075161,2026-05-20 02:53:02.350661,1,SUCCESS,A,4,"A,B,C,D",75.2755
20260520_025302,2026-05-20 02:53:02.354100,2026-05-20 02:53:47.696086,1,SUCCESS,A,4,"A,B,C,D",45.341986
20260520_025347,2026-05-20 02:53:47.699175,2026-05-20 02:54:20.271841,1,SUCCESS,A,4,"A,B,C,D",32.572666
20260520_025420,2026-05-20 02:54:20.275427,2026-05-20 02:54:50.289007,1,SUCCESS,A,4,"A,B,C,D",30.01358
20260520_025450,2026-05-20 02:54:50.292506,2026-05-20 02:55:35.914004,1,SUCCESS,A,4,"A,B,C,D",45.621498
20260520_025535,2026-05-20 02:55:35.917095,2026-05-20 02:56:16.866843,1,SUCCESS,A,4,"A,B,C,D",40.949748
20260520_025616,2026-05-20 02:56:16.869661,2026-05-20 02:56:46.596889,1,SUCCESS,A,4,"A,B,C,D",29.727228
