player,game_id,survival,coins
A,20260520_023901,False,0
B,20260520_023901,False,0
C,20260520_023901,False,0
D,20260520_023901,False,0
A,20260520_024231,True,3
B,20260520_024231,True,2
C,20260520_024231,False,0
D,20260520_024231,True,4
A,20260520_024502,True,2
B,20260520_024502,True,2
C,20260520_024502,False,0
D,20260520_024502,False,0
A,20260520_025035,True,4
B,20260520_025035,True,3
C,20260520_025035,True,3
D,20260520_025035,True,4
A,20260520_025147,True,4
B,20260520_025147,True,3
C,20260520_025147,True,3
D,20260520_025147,True,4
A,20260520_025302,True,4
B,20260520_025302,True,3
C,20260520_025302,True,3
D,20260520_025302,True,4
A,20260520_025347,True,4
B,20260520_025347,True,3
C,20260520_025347,True,3
D,20260520_025347,True,4
A,20260520_025420,True,4
B,20260520_025420,True,3
C,20260520_025420,True,3
D,20260520_025420,True,4
A,20260520_025450,True,4
B,20260520_025450,True,3
C,20260520_025450,True,3
D,20260520_025450,True,4
A,20260520_025535,True,4
B,20260520_025535,True,3
C,20260520_025535,True,3
D,20260520_025535,True,4
A,20260520_025616,True,4
B,20260520_025616,True,3
C,20260520_025616,True,3
D,20260520_025616,True,4
