player,game_id,survival,coins
A,20260520_025822,True,1
B,20260520_025822,False,0
C,20260520_025822,True,2
D,20260520_025822,False,0
A,20260520_030136,False,0
B,20260520_030136,True,2
C,20260520_030136,True,2
D,20260520_030136,False,0
A,20260520_030554,True,2
B,20260520_030554,False,0
C,20260520_030554,False,0
D,20260520_030554,True,4
A,20260520_030854,True,2
B,20260520_030854,False,0
C,20260520_030854,False,0
D,20260520_030854,True,4
A,20260520_031230,True,3
B,20260520_031230,True,3
C,20260520_031230,True,4
D,20260520_031230,True,4
A,20260520_031427,True,3
B,20260520_031427,True,3
C,20260520_031427,True,4
D,20260520_031427,True,4
A,20260520_031559,True,3
B,20260520_031559,True,3
C,20260520_031559,True,4
D,20260520_031559,True,4
A,20260520_031714,True,3
B,20260520_031714,True,3
C,20260520_031714,True,4
D,20260520_031714,True,4
A,20260520_031843,True,3
B,20260520_031843,True,3
C,20260520_031843,True,4
D,20260520_031843,True,4
A,20260520_031915,True,3
B,20260520_031915,True,3
C,20260520_031915,True,4
D,20260520_031915,True,4
A,20260520_031937,True,3
B,20260520_031937,True,3
C,20260520_031937,True,4
D,20260520_031937,True,4
