game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_025822,2026-05-20 02:58:22.824676,2026-05-20 03:01:36.159482,3,SUCCESS,C,2,"A,C",193.334806
20260520_030136,2026-05-20 03:01:36.164053,2026-05-20 03:05:53.996882,3,SUCCESS,C,2,"B,C",257.832829
20260520_030554,2026-05-20 03:05:54.001128,2026-05-20 03:08:54.388693,3,SUCCESS,A,2,"A,D",180.387565
20260520_030854,2026-05-20 03:08:54.396053,2026-05-20 03:12:30.063213,3,SUCCESS,A,2,"A,D",215.66716
20260520_031230,2026-05-20 03:12:30.067818,2026-05-20 03:14:27.094569,1,SUCCESS,C,4,"A,B,C,D",117.026751
20260520_031427,2026-05-20 03:14:27.098042,2026-05-20 03:15:59.466907,1,SUCCESS,C,4,"A,B,C,D",92.368865
20260520_031559,2026-05-20 03:15:59.470738,2026-05-20 03:17:14.936516,1,SUCCESS,C,4,"A,B,C,D",75.465778
20260520_031714,2026-05-20 03:17:14.938354,2026-05-20 03:18:43.058610,1,SUCCESS,C,4,"A,B,C,D",88.120256
20260520_031843,2026-05-20 03:18:43.061676,2026-05-20 03:19:15.116933,1,SUCCESS,C,4,"A,B,C,D",32.055257
20260520_031915,2026-05-20 03:19:15.120833,2026-05-20 03:19:37.799951,1,SUCCESS,C,4,"A,B,C,D",22.679118
20260520_031937,2026-05-20 03:19:37.802982,2026-05-20 03:20:05.082194,1,SUCCESS,C,4,"A,B,C,D",27.279212
