game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260521_211723,2026-05-21 21:17:23.485962,2026-05-21 21:19:52.131654,3,SUCCESS,C,2,"C,D",148.645692
20260521_211952,2026-05-21 21:19:52.134051,2026-05-21 21:21:01.166350,1,SUCCESS,A,4,"A,B,C,D",69.032299
20260521_212101,2026-05-21 21:21:01.169606,2026-05-21 21:21:53.658303,1,SUCCESS,A,4,"A,B,C,D",52.488697
20260521_212153,2026-05-21 21:21:53.660413,2026-05-21 21:24:06.329503,3,SUCCESS,C,2,"C,D",132.66909
20260521_212406,2026-05-21 21:24:06.332319,2026-05-21 21:27:59.036727,2,SUCCESS,C,3,"B,C,D",232.704408
20260521_212759,2026-05-21 21:27:59.040535,2026-05-21 21:31:18.545328,2,SUCCESS,A,3,"A,B,C",199.504793
20260521_213118,2026-05-21 21:31:18.549082,2026-05-21 21:33:08.633384,1,SUCCESS,A,4,"A,B,C,D",110.084302
20260521_213308,2026-05-21 21:33:08.637923,2026-05-21 21:33:53.622137,1,SUCCESS,A,4,"A,B,C,D",44.984214
20260521_213353,2026-05-21 21:33:53.626095,2026-05-21 21:34:31.908698,1,SUCCESS,A,4,"A,B,C,D",38.282603
20260521_213431,2026-05-21 21:34:31.913239,2026-05-21 21:34:55.437088,1,SUCCESS,A,4,"A,B,C,D",23.523849
20260521_213455,2026-05-21 21:34:55.441328,2026-05-21 21:35:25.456803,1,SUCCESS,A,4,"A,B,C,D",30.015475
