game_id,round,question_id,capsule_label,correct_answer,player_answers
20260519_220233,1,Q1,Q1-A+B+C,84,"A,B,C:84"
20260519_220233,1,Q2,Q2-B+A,37,"B,A:37"
20260519_220233,1,Q3,Q3-C,72,C:72
20260519_220233,1,Q4,Q4-D,39,D:wrong answer
20260519_220233,2,Q1,Q1-A+B+C,84,"A,B,C:84"
20260519_220233,2,Q2,Q2-B+A,37,"B,A:37"
20260519_220233,2,Q3,Q3-C+B,72,"C,B:72"
20260519_220233,2,Q4,Q4-D,39,D:wrong answer
20260519_220233,3,Q1,Q1-A+B+C,84,"A,B,C:84"
20260519_220233,3,Q2,Q2-B+A,37,"B,A:37"
20260519_220233,3,Q3,Q3-C+B,72,"C,B:72"
20260519_220233,3,Q4,Q4-D,39,D:wrong answer
20260519_220233,3,Q4,Q4-B+C,39,"B,C:39"
20260519_220233,4,Q1,Q1-A+B+C,84,"A,B,C:84"
20260519_220233,4,Q2,Q2-B+A,37,"B,A:37"
20260519_220233,4,Q3,Q3-C+B,72,"C,B:72"
20260519_220233,4,Q4,Q4-D,39,D:wrong answer
20260519_220233,4,Q4,Q4-B+C,39,"B,C:39"
20260519_220357,1,Q1,Q1-A+B+C,6,"A,B,C:6"
20260519_220357,1,Q2,Q2-B+A,83,"B,A:83"
20260519_220357,1,Q3,Q3-C,10,C:10
20260519_220357,1,Q4,Q4-D,82,D:82
20260519_220357,2,Q1,Q1-A+B+C,6,"A,B,C:6"
20260519_220357,2,Q2,Q2-B+A,83,"B,A:83"
20260519_220357,2,Q3,Q3-C+A,10,"C,A:10"
20260519_220357,2,Q4,Q4-D+B+C,82,"D,B,C:82"
20260519_220357,3,Q1,Q1-A+B+C,6,"A,B,C:6"
20260519_220357,3,Q2,Q2-B+A+C,83,"B,A,C:83"
20260519_220357,3,Q3,Q3-C+A,10,"C,A:10"
20260519_220357,3,Q4,Q4-D+B+C,82,"D,B,C:82"
20260519_220529,1,Q1,Q1-A+B+C,56,"A,B,C:56"
20260519_220529,1,Q2,Q2-B+A,88,"B,A:88"
20260519_220529,1,Q3,Q3-C,86,C:86
20260519_220529,1,Q4,Q4-D,37,D:37
20260519_220529,2,Q1,Q1-A+B+C,56,"A,B,C:56"
20260519_220529,2,Q2,Q2-B+A,88,"B,A:88"
20260519_220529,2,Q3,Q3-C+A,86,"C,A:86"
20260519_220529,2,Q4,Q4-D+C,37,"D,C:37"
20260519_220529,3,Q1,Q1-A+B+C,56,"A,B,C:56"
20260519_220529,3,Q2,Q2-B+A+C,88,"B,A,C:88"
20260519_220529,3,Q3,Q3-C+A,86,"C,A:86"
20260519_220529,3,Q4,Q4-D+C,37,"D,C:37"
20260519_220529,4,Q1,Q1-A+B+C,56,"A,B,C:56"
20260519_220529,4,Q2,Q2-B+A+C,88,"B,A,C:88"
20260519_220529,4,Q3,Q3-C+A,86,"C,A:86"
20260519_220529,4,Q4,Q4-D+C,37,"D,C:37"
20260519_220629,1,Q1,Q1-A+B+C,47,"A,B,C:47"
20260519_220629,1,Q2,Q2-B+A,48,"B,A:48"
20260519_220629,1,Q3,Q3-C,11,C:11
20260519_220629,1,Q4,Q4-D,75,D:75
20260519_220629,2,Q1,Q1-A+B+C,47,"A,B,C:47"
