game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_024518,2026-05-20 02:45:18.130931,2026-05-20 02:48:16.844350,4,SUCCESS,B,1,B,178.713419
20260520_024816,2026-05-20 02:48:16.848338,2026-05-20 02:50:59.021487,4,SUCCESS,B,1,B,162.173149
20260520_025059,2026-05-20 02:50:59.024222,2026-05-20 02:52:21.051619,1,SUCCESS,C,4,"A,B,C,D",82.027397
20260520_025221,2026-05-20 02:52:21.055329,2026-05-20 02:53:34.682051,1,SUCCESS,C,4,"A,B,C,D",73.626722
20260520_025334,2026-05-20 02:53:34.685182,2026-05-20 02:54:55.858798,1,SUCCESS,C,4,"A,B,C,D",81.173616
20260520_025455,2026-05-20 02:54:55.862968,2026-05-20 02:56:33.517665,1,SUCCESS,C,4,"A,B,C,D",97.654697
20260520_025633,2026-05-20 02:56:33.521232,2026-05-20 02:57:10.172312,1,SUCCESS,C,4,"A,B,C,D",36.65108
20260520_025710,2026-05-20 02:57:10.175992,2026-05-20 02:57:36.647737,1,SUCCESS,C,4,"A,B,C,D",26.471745
20260520_025736,2026-05-20 02:57:36.651471,2026-05-20 02:57:52.289579,1,SUCCESS,C,4,"A,B,C,D",15.638108
20260520_025752,2026-05-20 02:57:52.292520,2026-05-20 02:58:09.070298,1,SUCCESS,C,4,"A,B,C,D",16.777778
20260520_025809,2026-05-20 02:58:09.074273,2026-05-20 02:58:22.529825,1,SUCCESS,C,4,"A,B,C,D",13.455552
