game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260520_024518,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_024518,1,C,Verify: Q1,N/A,DIED,no_volunteer,False,0
20260520_024518,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_024518,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_024518,2,A,Verify: Q3,N/A,DIED,no_volunteer,False,0
20260520_024518,2,B,Verify: Q3,N/A,ALIVE,N/A,False,2
20260520_024518,2,D,Pass,N/A,ALIVE,N/A,False,4
20260520_024518,2,C,N/A,N/A,DEAD,N/A,False,0
20260520_024518,3,A,N/A,N/A,DEAD,N/A,False,0
20260520_024518,3,B,Verify: Q4,N/A,ALIVE,N/A,False,1
20260520_024518,3,D,Pass,N/A,DIED,no_volunteer,False,0
20260520_024518,3,C,N/A,N/A,DEAD,N/A,False,0
20260520_024518,4,A,N/A,N/A,DEAD,N/A,False,0
20260520_024518,4,B,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C+A+B, Q4-B",N/A,ALIVE,N/A,False,1
20260520_024518,4,D,N/A,N/A,DEAD,N/A,False,0
20260520_024518,4,C,N/A,N/A,DEAD,N/A,False,0
20260520_024816,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_024816,1,C,Verify: Q2,N/A,DIED,no_volunteer,False,0
20260520_024816,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_024816,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_024816,2,A,"Volunteer: Q1-A+B, Q2-B+A+C, Q3-C, Q4-D",N/A,DIED,wrong_password,False,0
20260520_024816,2,B,Verify: Q3,N/A,ALIVE,N/A,False,2
20260520_024816,2,D,Pass,N/A,ALIVE,N/A,False,4
20260520_024816,2,C,N/A,N/A,DEAD,N/A,False,0
20260520_024816,3,A,N/A,N/A,DEAD,N/A,False,0
20260520_024816,3,B,Verify: Q4,N/A,ALIVE,N/A,False,1
20260520_024816,3,D,Pass,N/A,DIED,no_volunteer,False,0
20260520_024816,3,C,N/A,N/A,DEAD,N/A,False,0
20260520_024816,4,A,N/A,N/A,DEAD,N/A,False,0
20260520_024816,4,B,"Volunteer: Q1-A+B, Q2-B+A+C, Q3-C+B, Q4-B",N/A,ALIVE,N/A,False,1
20260520_024816,4,D,N/A,N/A,DEAD,N/A,False,0
20260520_024816,4,C,N/A,N/A,DEAD,N/A,False,0
20260520_025059,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_025059,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_025059,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_025059,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_025221,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_025221,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_025221,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_025221,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_025334,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_025334,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_025334,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_025334,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_025455,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_025455,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_025455,1,A,Pass,N/A,ALIVE,N/A,False,4
20260520_025455,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_025633,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_025633,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_025633,1,A,Pass,N/A,ALIVE,N/A,False,4
20260520_025633,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_025710,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_025710,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_025710,1,A,Pass,N/A,ALIVE,N/A,False,4
20260520_025710,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_025736,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_025736,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_025736,1,A,Pass,N/A,ALIVE,N/A,False,4
20260520_025736,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_025752,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_025752,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_025752,1,A,Pass,N/A,ALIVE,N/A,False,4
20260520_025752,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_025809,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_025809,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_025809,1,A,Pass,N/A,ALIVE,N/A,False,4
20260520_025809,1,D,Pass,N/A,ALIVE,N/A,False,4
