player,game_id,survival,coins
A,20260521_121340,False,0
B,20260521_121340,False,0
C,20260521_121340,False,0
D,20260521_121340,False,0
A,20260521_121645,True,3
B,20260521_121645,True,3
C,20260521_121645,False,0
D,20260521_121645,True,4
A,20260521_122032,True,3
B,20260521_122032,True,3
C,20260521_122032,True,4
D,20260521_122032,True,4
A,20260521_122157,True,4
B,20260521_122157,True,3
C,20260521_122157,True,4
D,20260521_122157,True,4
A,20260521_122333,False,0
B,20260521_122333,False,0
C,20260521_122333,True,3
D,20260521_122333,True,4
A,20260521_123008,True,4
B,20260521_123008,True,3
C,20260521_123008,True,4
D,20260521_123008,True,4
A,20260521_123239,True,4
B,20260521_123239,True,3
C,20260521_123239,True,4
D,20260521_123239,True,4
A,20260521_123345,True,4
B,20260521_123345,True,3
C,20260521_123345,True,4
D,20260521_123345,True,4
A,20260521_123437,True,4
B,20260521_123437,True,3
C,20260521_123437,True,4
D,20260521_123437,True,4
A,20260521_123524,True,4
B,20260521_123524,True,3
C,20260521_123524,True,4
D,20260521_123524,True,4
A,20260521_123603,True,4
B,20260521_123603,True,3
C,20260521_123603,True,4
D,20260521_123603,True,4
