game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260521_121340,2026-05-21 12:13:40.992871,2026-05-21 12:16:45.149561,4,ALL_DEAD,None,0,,184.15669
20260521_121645,2026-05-21 12:16:45.151527,2026-05-21 12:20:32.736809,2,SUCCESS,B,3,"A,B,D",227.585282
20260521_122032,2026-05-21 12:20:32.738612,2026-05-21 12:21:57.994564,1,SUCCESS,C,4,"A,B,C,D",85.255952
20260521_122157,2026-05-21 12:21:57.998169,2026-05-21 12:23:33.890281,1,SUCCESS,C,4,"A,B,C,D",95.892112
20260521_122333,2026-05-21 12:23:33.891727,2026-05-21 12:30:08.271367,3,SUCCESS,C,2,"C,D",394.37964
20260521_123008,2026-05-21 12:30:08.274877,2026-05-21 12:32:39.498033,1,SUCCESS,A,4,"A,B,C,D",151.223156
20260521_123239,2026-05-21 12:32:39.500512,2026-05-21 12:33:45.707465,1,SUCCESS,A,4,"A,B,C,D",66.206953
20260521_123345,2026-05-21 12:33:45.712724,2026-05-21 12:34:37.358016,1,SUCCESS,C,4,"A,B,C,D",51.645292
20260521_123437,2026-05-21 12:34:37.360450,2026-05-21 12:35:24.103002,1,SUCCESS,C,4,"A,B,C,D",46.742552
20260521_123524,2026-05-21 12:35:24.104514,2026-05-21 12:36:03.023181,1,SUCCESS,A,4,"A,B,C,D",38.918667
20260521_123603,2026-05-21 12:36:03.026083,2026-05-21 12:36:24.204471,1,SUCCESS,A,4,"A,B,C,D",21.178388
