game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260519_213125,2026-05-19 21:31:25.491390,2026-05-19 21:35:09.540929,4,ALL_DEAD,None,0,,224.049539
20260519_213509,2026-05-19 21:35:09.543466,2026-05-19 21:38:51.003341,2,SUCCESS,B,3,"A,B,D",221.459875
20260519_213851,2026-05-19 21:38:51.006998,2026-05-19 21:40:12.351291,1,SUCCESS,C,4,"A,B,C,D",81.344293
20260519_214012,2026-05-19 21:40:12.367942,2026-05-19 21:41:09.716309,1,SUCCESS,C,4,"A,B,C,D",57.348367
20260519_214109,2026-05-19 21:41:09.717935,2026-05-19 21:42:01.742143,1,SUCCESS,C,4,"A,B,C,D",52.024208
20260519_214201,2026-05-19 21:42:01.744454,2026-05-19 21:43:13.225799,1,SUCCESS,C,4,"A,B,C,D",71.481345
20260519_214313,2026-05-19 21:43:13.229498,2026-05-19 21:43:35.749273,1,SUCCESS,C,4,"A,B,C,D",22.519775
20260519_214335,2026-05-19 21:43:35.751807,2026-05-19 21:43:53.753241,1,SUCCESS,C,4,"A,B,C,D",18.001434
20260519_214353,2026-05-19 21:43:53.757015,2026-05-19 21:44:09.795394,1,SUCCESS,C,4,"A,B,C,D",16.038379
20260519_214409,2026-05-19 21:44:09.799282,2026-05-19 21:44:31.428879,1,SUCCESS,C,4,"A,B,C,D",21.629597
20260519_214431,2026-05-19 21:44:31.433113,2026-05-19 21:44:45.047544,1,SUCCESS,C,4,"A,B,C,D",13.614431
