game_id,round,question_id,capsule_label,correct_answer,player_answers
20260519_213125,1,Q1,Q1-A+B+C,5,"A,B,C:5"
20260519_213125,1,Q2,Q2-B+A,84,"B,A:84"
20260519_213125,1,Q3,Q3-C,34,C:34
20260519_213125,1,Q4,Q4-D,84,D:wrong answer
20260519_213125,2,Q1,Q1-A+B+C,5,"A,B,C:5"
20260519_213125,2,Q2,Q2-B+A,84,"B,A:84"
20260519_213125,2,Q3,Q3-C+A+B,34,"C,A,B:34"
20260519_213125,2,Q4,Q4-D,84,D:wrong answer
20260519_213125,3,Q1,Q1-A+B+C,5,"A,B,C:5"
20260519_213125,3,Q2,Q2-B+A,84,"B,A:84"
20260519_213125,3,Q3,Q3-C+A+B,34,"C,A,B:34"
20260519_213125,3,Q4,Q4-D,84,D:wrong answer
20260519_213125,4,Q1,Q1-A+B+C,5,"A,B,C:5"
20260519_213125,4,Q2,Q2-B+A,84,"B,A:84"
20260519_213125,4,Q3,Q3-C+A+B,34,"C,A,B:34"
20260519_213125,4,Q4,Q4-D,84,D:wrong answer
20260519_213125,4,Q4,Q4-B,84,B:84
20260519_213509,1,Q1,Q1-A+B+C,88,"A,B,C:88"
20260519_213509,1,Q2,Q2-B+A,70,"B,A:70"
20260519_213509,1,Q3,Q3-C,77,C:77
20260519_213509,1,Q4,Q4-D,9,D:9
20260519_213509,2,Q1,Q1-A+B+C,88,"A,B,C:88"
20260519_213509,2,Q2,Q2-B+A,70,"B,A:70"
20260519_213509,2,Q3,Q3-C+A,77,"C,A:77"
20260519_213509,2,Q4,Q4-D,9,D:9
20260519_213851,1,Q1,Q1-A+B,5,"A,B:5"
20260519_213851,1,Q2,Q2-B+A,63,"B,A:63"
20260519_213851,1,Q3,Q3-C,84,C:84
20260519_213851,1,Q4,Q4-D,11,D:11
20260519_214012,1,Q1,Q1-A+B,60,"A,B:60"
20260519_214012,1,Q2,Q2-B+A,72,"B,A:72"
20260519_214012,1,Q3,Q3-C,9,C:9
20260519_214012,1,Q4,Q4-D,54,D:54
20260519_214109,1,Q1,Q1-A+B,8,"A,B:8"
20260519_214109,1,Q2,Q2-B+A,6,"B,A:6"
20260519_214109,1,Q3,Q3-C,63,C:63
20260519_214109,1,Q4,Q4-D,6,D:6
20260519_214201,1,Q1,Q1-A+B,60,"A,B:60"
20260519_214201,1,Q2,Q2-B+A,8,"B,A:8"
20260519_214201,1,Q3,Q3-C,36,C:36
20260519_214201,1,Q4,Q4-D,11,D:11
20260519_214313,1,Q1,Q1-A+B,60,"A,B:60"
20260519_214313,1,Q2,Q2-B+A,88,"B,A:88"
20260519_214313,1,Q3,Q3-C,66,C:66
20260519_214313,1,Q4,Q4-D,48,D:48
20260519_214335,1,Q1,Q1-A+B,10,"A,B:10"
20260519_214335,1,Q2,Q2-B+A,37,"B,A:37"
20260519_214335,1,Q3,Q3-C,45,C:45
20260519_214335,1,Q4,Q4-D,7,D:7
20260519_214353,1,Q1,Q1-A+B,80,"A,B:80"
20260519_214353,1,Q2,Q2-B+A,7,"B,A:7"
20260519_214353,1,Q3,Q3-C,83,C:83
20260519_214353,1,Q4,Q4-D,24,D:24
20260519_214409,1,Q1,Q1-A+B,77,"A,B:77"
20260519_214409,1,Q2,Q2-B+A,47,"B,A:47"
20260519_214409,1,Q3,Q3-C,45,C:45
20260519_214409,1,Q4,Q4-D,4,D:4
20260519_214431,1,Q1,Q1-A+B,61,"A,B:61"
20260519_214431,1,Q2,Q2-B+A,64,"B,A:64"
20260519_214431,1,Q3,Q3-C,34,C:34
20260519_214431,1,Q4,Q4-D,86,D:86
