game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260522_015622,2026-05-22 01:56:22.595190,2026-05-22 01:59:21.785294,4,ALL_DEAD,None,0,,179.190104
20260522_015921,2026-05-22 01:59:21.788514,2026-05-22 02:02:21.915083,3,SUCCESS,C,2,"B,C",180.126569
20260522_020221,2026-05-22 02:02:21.918554,2026-05-22 02:04:33.520302,2,SUCCESS,C,3,"B,C,D",131.601748
20260522_020433,2026-05-22 02:04:33.521896,2026-05-22 02:05:47.952476,1,SUCCESS,A,4,"A,B,C,D",74.43058
20260522_020547,2026-05-22 02:05:47.955978,2026-05-22 02:06:50.136814,1,SUCCESS,A,4,"A,B,C,D",62.180836
20260522_020650,2026-05-22 02:06:50.141298,2026-05-22 02:07:33.514630,1,SUCCESS,A,4,"A,B,C,D",43.373332
20260522_020733,2026-05-22 02:07:33.517955,2026-05-22 02:08:11.462160,1,SUCCESS,A,4,"A,B,C,D",37.944205
20260522_020811,2026-05-22 02:08:11.491721,2026-05-22 02:08:40.201491,1,SUCCESS,A,4,"A,B,C,D",28.70977
20260522_020840,2026-05-22 02:08:40.206209,2026-05-22 02:09:06.519298,1,SUCCESS,A,4,"A,B,C,D",26.313089
20260522_020906,2026-05-22 02:09:06.523813,2026-05-22 02:09:31.916409,1,SUCCESS,A,4,"A,B,C,D",25.392596
20260522_020931,2026-05-22 02:09:31.919298,2026-05-22 02:09:59.146582,1,SUCCESS,A,4,"A,B,C,D",27.227284
