game_id,agent_id,model,survived,was_winner,game_outcome,total_rounds,reflection
20260519_233314,A,openai:gpt-5.4-mini-2026-03-17,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260519_233314,B,openai:gpt-5.4-mini-2026-03-17,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260519_233314,C,openai:gpt-5.4-mini-2026-03-17,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260519_233314,D,dummy,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260519_233527,A,openai:gpt-5.4-mini-2026-03-17,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260519_233527,B,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260519_233527,C,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260519_233527,D,dummy,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260519_233853,A,openai:gpt-5.4-mini-2026-03-17,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260519_233853,B,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260519_233853,C,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260519_233853,D,dummy,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260519_234125,A,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260519_234125,B,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260519_234125,C,openai:gpt-5.4-mini-2026-03-17,False,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260519_234125,D,dummy,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260519_234412,A,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260519_234412,B,openai:gpt-5.4-mini-2026-03-17,False,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260519_234412,C,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260519_234412,D,dummy,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260519_234659,A,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260519_234659,B,openai:gpt-5.4-mini-2026-03-17,False,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260519_234659,C,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260519_234659,D,dummy,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260519_234913,A,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260519_234913,B,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260519_234913,C,openai:gpt-5.4-mini-2026-03-17,False,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260519_234913,D,dummy,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260519_235036,A,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260519_235036,B,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260519_235036,C,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260519_235036,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260519_235200,A,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260519_235200,B,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260519_235200,C,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260519_235200,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260519_235250,A,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260519_235250,B,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260519_235250,C,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260519_235250,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260519_235331,A,openai:gpt-5.4-mini-2026-03-17,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260519_235331,B,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260519_235331,C,openai:gpt-5.4-mini-2026-03-17,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260519_235331,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
