game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260519_233314,2026-05-19 23:33:14.076198,2026-05-19 23:35:27.586381,4,ALL_DEAD,None,0,,133.510183
20260519_233527,2026-05-19 23:35:27.589759,2026-05-19 23:38:53.594431,3,SUCCESS,C,2,"B,C",206.004672
20260519_233853,2026-05-19 23:38:53.597330,2026-05-19 23:41:25.947115,3,SUCCESS,B,2,"B,C",152.349785
20260519_234125,2026-05-19 23:41:25.949756,2026-05-19 23:44:12.605029,2,SUCCESS,A,3,"A,B,D",166.655273
20260519_234412,2026-05-19 23:44:12.609372,2026-05-19 23:46:59.508364,2,SUCCESS,A,3,"A,C,D",166.898992
20260519_234659,2026-05-19 23:46:59.539743,2026-05-19 23:49:13.712196,2,SUCCESS,A,3,"A,C,D",134.172453
20260519_234913,2026-05-19 23:49:13.714097,2026-05-19 23:50:36.579234,2,SUCCESS,A,3,"A,B,D",82.865137
20260519_235036,2026-05-19 23:50:36.583897,2026-05-19 23:52:00.943695,1,SUCCESS,A,4,"A,B,C,D",84.359798
20260519_235200,2026-05-19 23:52:00.946643,2026-05-19 23:52:50.466897,1,SUCCESS,A,4,"A,B,C,D",49.520254
20260519_235250,2026-05-19 23:52:50.470553,2026-05-19 23:53:31.508155,1,SUCCESS,A,4,"A,B,C,D",41.037602
20260519_235331,2026-05-19 23:53:31.509614,2026-05-19 23:54:10.429784,1,SUCCESS,A,4,"A,B,C,D",38.92017
