player,game_id,survival,coins
A,20260519_233314,False,0
B,20260519_233314,False,0
C,20260519_233314,False,0
D,20260519_233314,False,0
A,20260519_233527,False,0
B,20260519_233527,True,2
C,20260519_233527,True,2
D,20260519_233527,False,0
A,20260519_233853,False,0
B,20260519_233853,True,2
C,20260519_233853,True,2
D,20260519_233853,False,0
A,20260519_234125,True,3
B,20260519_234125,True,2
C,20260519_234125,False,0
D,20260519_234125,True,4
A,20260519_234412,True,3
B,20260519_234412,False,0
C,20260519_234412,True,3
D,20260519_234412,True,4
A,20260519_234659,True,3
B,20260519_234659,False,0
C,20260519_234659,True,3
D,20260519_234659,True,4
A,20260519_234913,True,3
B,20260519_234913,True,2
C,20260519_234913,False,0
D,20260519_234913,True,4
A,20260519_235036,True,4
B,20260519_235036,True,3
C,20260519_235036,True,3
D,20260519_235036,True,4
A,20260519_235200,True,4
B,20260519_235200,True,3
C,20260519_235200,True,3
D,20260519_235200,True,4
A,20260519_235250,True,4
B,20260519_235250,True,3
C,20260519_235250,True,4
D,20260519_235250,True,4
A,20260519_235331,True,4
B,20260519_235331,True,3
C,20260519_235331,True,4
D,20260519_235331,True,4
